,Unnamed: 0,ID,QuestType,verb,WhichQuestion,WhichAnswer,Group,goal,RT,N,ImageName,order,study,Value,logical,pragmatic,global,local
3771,5596,A3DS5B06ZCD3E3,14,say,NoMod,MS,A,MA,7159.0,2,eight1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3772,5597,A3DS5B06ZCD3E3,15,say,NoMod,MA,A,MA,4369.0,2,six2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3773,5598,A3DS5B06ZCD3E3,15,say,NoMod,MA,A,MA,4369.0,2,six1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3774,5599,A3DS5B06ZCD3E3,16,say,NoMod,MF,A,MA,3509.0,2,four2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3775,5600,A3DS5B06ZCD3E3,16,say,NoMod,MF,A,MA,3509.0,2,four1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3776,5633,A3FCZNB9E8K3CX,1,know,Mod,MO,B,MA,4272.5,2,black1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3777,5634,A3FCZNB9E8K3CX,1,know,Mod,MO,B,MA,4272.5,2,black2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3778,5635,A3FCZNB9E8K3CX,2,know,Mod,MS,B,MA,5881.5,2,spade1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3779,5636,A3FCZNB9E8K3CX,2,know,Mod,MS,B,MA,5881.5,2,spade2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3780,5637,A3FCZNB9E8K3CX,3,know,Mod,MA,B,MA,8601.0,2,club1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3781,5638,A3FCZNB9E8K3CX,3,know,Mod,MA,B,MA,8601.0,2,club2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3782,5639,A3FCZNB9E8K3CX,4,know,Mod,MF,B,MA,3712.5,2,diamond2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3783,5640,A3FCZNB9E8K3CX,4,know,Mod,MF,B,MA,3712.5,2,diamond1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3784,5641,A3FCZNB9E8K3CX,5,say,Mod,MO,B,MA,7931.0,2,hearts1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3785,5642,A3FCZNB9E8K3CX,5,say,Mod,MO,B,MA,7931.0,2,hearts2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3786,5643,A3FCZNB9E8K3CX,6,say,Mod,MS,B,MA,3899.5,2,jack2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3787,5644,A3FCZNB9E8K3CX,6,say,Mod,MS,B,MA,3899.5,2,jack1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3788,5645,A3FCZNB9E8K3CX,7,say,Mod,MA,B,MA,8321.0,2,queen2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3789,5646,A3FCZNB9E8K3CX,7,say,Mod,MA,B,MA,8321.0,2,queen1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3790,5647,A3FCZNB9E8K3CX,8,say,Mod,MF,B,MA,4762.0,2,king1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3791,5648,A3FCZNB9E8K3CX,8,say,Mod,MF,B,MA,4762.0,2,king2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3792,5649,A3FCZNB9E8K3CX,9,know,NoMod,MO,B,MA,2825.0,2,face2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3793,5650,A3FCZNB9E8K3CX,9,know,NoMod,MO,B,MA,2825.0,2,face1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3794,5651,A3FCZNB9E8K3CX,10,know,NoMod,MS,B,MA,4153.5,2,number1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3795,5652,A3FCZNB9E8K3CX,10,know,NoMod,MS,B,MA,4153.5,2,number2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3796,5653,A3FCZNB9E8K3CX,11,know,NoMod,MA,B,MA,6397.0,2,ace2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3797,5654,A3FCZNB9E8K3CX,11,know,NoMod,MA,B,MA,6397.0,2,ace1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3798,5655,A3FCZNB9E8K3CX,12,know,NoMod,MF,B,MA,3495.0,2,ten1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3799,5656,A3FCZNB9E8K3CX,12,know,NoMod,MF,B,MA,3495.0,2,ten2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3800,5657,A3FCZNB9E8K3CX,13,say,NoMod,MO,B,MA,8288.0,2,eight1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3801,5658,A3FCZNB9E8K3CX,13,say,NoMod,MO,B,MA,8288.0,2,eight2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3802,5659,A3FCZNB9E8K3CX,14,say,NoMod,MS,B,MA,4497.0,2,six2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3803,5660,A3FCZNB9E8K3CX,14,say,NoMod,MS,B,MA,4497.0,2,six1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3804,5661,A3FCZNB9E8K3CX,15,say,NoMod,MA,B,MA,8099.0,2,four1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3805,5662,A3FCZNB9E8K3CX,15,say,NoMod,MA,B,MA,8099.0,2,four2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3806,5663,A3FCZNB9E8K3CX,16,say,NoMod,MF,B,MA,3005.0,2,red1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3807,5664,A3FCZNB9E8K3CX,16,say,NoMod,MF,B,MA,3005.0,2,red2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3808,5665,A3FQYXSF2OBFQI,1,know,Mod,MO,B,MA,3791.5,2,black2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3809,5666,A3FQYXSF2OBFQI,1,know,Mod,MO,B,MA,3791.5,2,black1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3810,5667,A3FQYXSF2OBFQI,2,know,Mod,MS,B,MA,37367.5,2,spade1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3811,5668,A3FQYXSF2OBFQI,2,know,Mod,MS,B,MA,37367.5,2,spade2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3812,5669,A3FQYXSF2OBFQI,3,know,Mod,MA,B,MA,11311.0,2,club1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3813,5670,A3FQYXSF2OBFQI,3,know,Mod,MA,B,MA,11311.0,2,club2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3814,5671,A3FQYXSF2OBFQI,4,know,Mod,MF,B,MA,3148.0,2,diamond2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3815,5672,A3FQYXSF2OBFQI,4,know,Mod,MF,B,MA,3148.0,2,diamond1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3816,5673,A3FQYXSF2OBFQI,5,say,Mod,MO,B,MA,8010.0,2,hearts2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3817,5674,A3FQYXSF2OBFQI,5,say,Mod,MO,B,MA,8010.0,2,hearts1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3818,5675,A3FQYXSF2OBFQI,6,say,Mod,MS,B,MA,6305.5,2,jack1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3819,5676,A3FQYXSF2OBFQI,6,say,Mod,MS,B,MA,6305.5,2,jack2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3820,5677,A3FQYXSF2OBFQI,7,say,Mod,MA,B,MA,6355.5,2,queen2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3821,5678,A3FQYXSF2OBFQI,7,say,Mod,MA,B,MA,6355.5,2,queen1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3822,5679,A3FQYXSF2OBFQI,8,say,Mod,MF,B,MA,3675.5,2,king2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3823,5680,A3FQYXSF2OBFQI,8,say,Mod,MF,B,MA,3675.5,2,king1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3824,5681,A3FQYXSF2OBFQI,9,know,NoMod,MO,B,MA,3982.5,2,face2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3825,5682,A3FQYXSF2OBFQI,9,know,NoMod,MO,B,MA,3982.5,2,face1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3826,5683,A3FQYXSF2OBFQI,10,know,NoMod,MS,B,MA,3684.0,2,number2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3827,5684,A3FQYXSF2OBFQI,10,know,NoMod,MS,B,MA,3684.0,2,number1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3828,5685,A3FQYXSF2OBFQI,11,know,NoMod,MA,B,MA,7478.5,2,ace2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3829,5686,A3FQYXSF2OBFQI,11,know,NoMod,MA,B,MA,7478.5,2,ace1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3830,5687,A3FQYXSF2OBFQI,12,know,NoMod,MF,B,MA,6841.0,2,ten1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3831,5688,A3FQYXSF2OBFQI,12,know,NoMod,MF,B,MA,6841.0,2,ten2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3832,5689,A3FQYXSF2OBFQI,13,say,NoMod,MO,B,MA,10900.0,2,eight1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3833,5690,A3FQYXSF2OBFQI,13,say,NoMod,MO,B,MA,10900.0,2,eight2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3834,5691,A3FQYXSF2OBFQI,14,say,NoMod,MS,B,MA,4608.0,2,six2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3835,5692,A3FQYXSF2OBFQI,14,say,NoMod,MS,B,MA,4608.0,2,six1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3836,5693,A3FQYXSF2OBFQI,15,say,NoMod,MA,B,MA,7233.5,2,four2.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3837,5694,A3FQYXSF2OBFQI,15,say,NoMod,MA,B,MA,7233.5,2,four1.png,,q_ma,Agree,1.0,0.0,1.0,0.0
3838,5695,A3FQYXSF2OBFQI,16,say,NoMod,MF,B,MA,2509.5,2,red2.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3839,5696,A3FQYXSF2OBFQI,16,say,NoMod,MF,B,MA,2509.5,2,red1.png,,q_ma,Disagree,1.0,0.0,1.0,0.0
3840,5697,A3GIIL73GE2CBQ,1,know,Mod,MO,B,MA,5075.0,2,black2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3841,5698,A3GIIL73GE2CBQ,1,know,Mod,MO,B,MA,5075.0,2,black1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3842,5699,A3GIIL73GE2CBQ,2,know,Mod,MS,B,MA,6953.0,2,spade2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3843,5700,A3GIIL73GE2CBQ,2,know,Mod,MS,B,MA,6953.0,2,spade1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3844,5701,A3GIIL73GE2CBQ,3,know,Mod,MA,B,MA,8223.5,2,club1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3845,5702,A3GIIL73GE2CBQ,3,know,Mod,MA,B,MA,8223.5,2,club2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3846,5703,A3GIIL73GE2CBQ,4,know,Mod,MF,B,MA,6630.0,2,diamond2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3847,5704,A3GIIL73GE2CBQ,4,know,Mod,MF,B,MA,6630.0,2,diamond1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3848,5705,A3GIIL73GE2CBQ,5,say,Mod,MO,B,MA,7138.5,2,hearts2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3849,5706,A3GIIL73GE2CBQ,5,say,Mod,MO,B,MA,7138.5,2,hearts1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3850,5707,A3GIIL73GE2CBQ,6,say,Mod,MS,B,MA,9354.5,2,jack1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3851,5708,A3GIIL73GE2CBQ,6,say,Mod,MS,B,MA,9354.5,2,jack2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3852,5709,A3GIIL73GE2CBQ,7,say,Mod,MA,B,MA,4663.0,2,queen2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3853,5710,A3GIIL73GE2CBQ,7,say,Mod,MA,B,MA,4663.0,2,queen1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3854,5711,A3GIIL73GE2CBQ,8,say,Mod,MF,B,MA,5000.5,2,king2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3855,5712,A3GIIL73GE2CBQ,8,say,Mod,MF,B,MA,5000.5,2,king1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3856,5713,A3GIIL73GE2CBQ,9,know,NoMod,MO,B,MA,4189.0,2,face1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3857,5714,A3GIIL73GE2CBQ,9,know,NoMod,MO,B,MA,4189.0,2,face2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3858,5715,A3GIIL73GE2CBQ,10,know,NoMod,MS,B,MA,4317.0,2,number1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3859,5716,A3GIIL73GE2CBQ,10,know,NoMod,MS,B,MA,4317.0,2,number2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3860,5717,A3GIIL73GE2CBQ,11,know,NoMod,MA,B,MA,6868.0,2,ace1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3861,5718,A3GIIL73GE2CBQ,11,know,NoMod,MA,B,MA,6868.0,2,ace2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3862,5719,A3GIIL73GE2CBQ,12,know,NoMod,MF,B,MA,4211.5,2,ten1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3863,5720,A3GIIL73GE2CBQ,12,know,NoMod,MF,B,MA,4211.5,2,ten2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3864,5721,A3GIIL73GE2CBQ,13,say,NoMod,MO,B,MA,4475.0,2,eight2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3865,5722,A3GIIL73GE2CBQ,13,say,NoMod,MO,B,MA,4475.0,2,eight1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3866,5723,A3GIIL73GE2CBQ,14,say,NoMod,MS,B,MA,6034.5,2,six1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3867,5724,A3GIIL73GE2CBQ,14,say,NoMod,MS,B,MA,6034.5,2,six2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3868,5725,A3GIIL73GE2CBQ,15,say,NoMod,MA,B,MA,10144.5,2,four1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3869,5726,A3GIIL73GE2CBQ,15,say,NoMod,MA,B,MA,10144.5,2,four2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,1.0,0.0
3870,5727,A3GIIL73GE2CBQ,16,say,NoMod,MF,B,MA,4551.5,2,red2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3871,5728,A3GIIL73GE2CBQ,16,say,NoMod,MF,B,MA,4551.5,2,red1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,1.0,0.0
3872,5793,A3KF6O09H04SP7,1,know,Mod,MO,O,MS,5230.0,2,six1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3873,5794,A3KF6O09H04SP7,1,know,Mod,MO,O,MS,5230.0,2,six2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3874,5795,A3KF6O09H04SP7,2,know,Mod,MS,O,MS,5739.5,2,four1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3875,5796,A3KF6O09H04SP7,2,know,Mod,MS,O,MS,5739.5,2,four2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3876,5797,A3KF6O09H04SP7,3,know,Mod,MA,O,MS,5975.5,2,red2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3877,5798,A3KF6O09H04SP7,3,know,Mod,MA,O,MS,5975.5,2,red1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3878,5799,A3KF6O09H04SP7,4,know,Mod,MF,O,MS,5219.5,2,black2.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3879,5800,A3KF6O09H04SP7,4,know,Mod,MF,O,MS,5219.5,2,black1.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3880,5801,A3KF6O09H04SP7,5,say,Mod,MO,O,MS,5877.5,2,spade1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3881,5802,A3KF6O09H04SP7,5,say,Mod,MO,O,MS,5877.5,2,spade2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3882,5803,A3KF6O09H04SP7,6,say,Mod,MS,O,MS,7533.0,2,club1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3883,5804,A3KF6O09H04SP7,6,say,Mod,MS,O,MS,7533.0,2,club2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3884,5805,A3KF6O09H04SP7,7,say,Mod,MA,O,MS,7167.0,2,diamond2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3885,5806,A3KF6O09H04SP7,7,say,Mod,MA,O,MS,7167.0,2,diamond1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3886,5807,A3KF6O09H04SP7,8,say,Mod,MF,O,MS,4445.0,2,hearts1.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3887,5808,A3KF6O09H04SP7,8,say,Mod,MF,O,MS,4445.0,2,hearts2.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3888,5809,A3KF6O09H04SP7,9,know,NoMod,MO,O,MS,4564.5,2,jack2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3889,5810,A3KF6O09H04SP7,9,know,NoMod,MO,O,MS,4564.5,2,jack1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3890,5811,A3KF6O09H04SP7,10,know,NoMod,MS,O,MS,6343.5,2,queen1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3891,5812,A3KF6O09H04SP7,10,know,NoMod,MS,O,MS,6343.5,2,queen2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3892,5813,A3KF6O09H04SP7,11,know,NoMod,MA,O,MS,6133.0,2,king2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3893,5814,A3KF6O09H04SP7,11,know,NoMod,MA,O,MS,6133.0,2,king1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3894,5815,A3KF6O09H04SP7,12,know,NoMod,MF,O,MS,5399.5,2,face1.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3895,5816,A3KF6O09H04SP7,12,know,NoMod,MF,O,MS,5399.5,2,face2.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3896,5817,A3KF6O09H04SP7,13,say,NoMod,MO,O,MS,10108.0,2,number2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3897,5818,A3KF6O09H04SP7,13,say,NoMod,MO,O,MS,10108.0,2,number1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3898,5819,A3KF6O09H04SP7,14,say,NoMod,MS,O,MS,6424.5,2,ace1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3899,5820,A3KF6O09H04SP7,14,say,NoMod,MS,O,MS,6424.5,2,ace2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3900,5821,A3KF6O09H04SP7,15,say,NoMod,MA,O,MS,7341.0,2,ten2.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3901,5822,A3KF6O09H04SP7,15,say,NoMod,MA,O,MS,7341.0,2,ten1.png,2.0,q_ms,Agree,1.0,0.0,0.0,1.0
3902,5823,A3KF6O09H04SP7,16,say,NoMod,MF,O,MS,6428.0,2,eight1.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3903,5824,A3KF6O09H04SP7,16,say,NoMod,MF,O,MS,6428.0,2,eight2.png,2.0,q_ms,Disagree,1.0,0.0,0.0,1.0
3904,5825,A3N5RLYH05PY8L,1,know,Mod,MO,J,MS,5366.5,2,face2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3905,5826,A3N5RLYH05PY8L,1,know,Mod,MO,J,MS,5366.5,2,face1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3906,5827,A3N5RLYH05PY8L,2,know,Mod,MS,J,MS,9797.5,2,number2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3907,5828,A3N5RLYH05PY8L,2,know,Mod,MS,J,MS,9797.5,2,number1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3908,5829,A3N5RLYH05PY8L,3,know,Mod,MA,J,MS,6455.0,2,ace2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3909,5830,A3N5RLYH05PY8L,3,know,Mod,MA,J,MS,6455.0,2,ace1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3910,5831,A3N5RLYH05PY8L,4,know,Mod,MF,J,MS,9654.5,2,ten2.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3911,5832,A3N5RLYH05PY8L,4,know,Mod,MF,J,MS,9654.5,2,ten1.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3912,5833,A3N5RLYH05PY8L,5,say,Mod,MO,J,MS,5161.5,2,eight1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3913,5834,A3N5RLYH05PY8L,5,say,Mod,MO,J,MS,5161.5,2,eight2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3914,5835,A3N5RLYH05PY8L,6,say,Mod,MS,J,MS,5942.5,2,six1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3915,5836,A3N5RLYH05PY8L,6,say,Mod,MS,J,MS,5942.5,2,six2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3916,5837,A3N5RLYH05PY8L,7,say,Mod,MA,J,MS,8176.0,2,four1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3917,5838,A3N5RLYH05PY8L,7,say,Mod,MA,J,MS,8176.0,2,four2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3918,5839,A3N5RLYH05PY8L,8,say,Mod,MF,J,MS,6924.5,2,red1.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3919,5840,A3N5RLYH05PY8L,8,say,Mod,MF,J,MS,6924.5,2,red2.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3920,5841,A3N5RLYH05PY8L,9,know,NoMod,MO,J,MS,5638.0,2,black1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3921,5842,A3N5RLYH05PY8L,9,know,NoMod,MO,J,MS,5638.0,2,black2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3922,5843,A3N5RLYH05PY8L,10,know,NoMod,MS,J,MS,9414.0,2,spade2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3923,5844,A3N5RLYH05PY8L,10,know,NoMod,MS,J,MS,9414.0,2,spade1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3924,5845,A3N5RLYH05PY8L,11,know,NoMod,MA,J,MS,8008.5,2,club1.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3925,5846,A3N5RLYH05PY8L,11,know,NoMod,MA,J,MS,8008.5,2,club2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3926,5847,A3N5RLYH05PY8L,12,know,NoMod,MF,J,MS,5481.5,2,diamond2.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3927,5848,A3N5RLYH05PY8L,12,know,NoMod,MF,J,MS,5481.5,2,diamond1.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3928,5849,A3N5RLYH05PY8L,13,say,NoMod,MO,J,MS,4590.0,2,hearts2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3929,5850,A3N5RLYH05PY8L,13,say,NoMod,MO,J,MS,4590.0,2,hearts1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3930,5851,A3N5RLYH05PY8L,14,say,NoMod,MS,J,MS,4541.0,2,jack2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3931,5852,A3N5RLYH05PY8L,14,say,NoMod,MS,J,MS,4541.0,2,jack1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3932,5853,A3N5RLYH05PY8L,15,say,NoMod,MA,J,MS,6699.0,2,queen2.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3933,5854,A3N5RLYH05PY8L,15,say,NoMod,MA,J,MS,6699.0,2,queen1.png,2.0,q_ms,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
3934,5855,A3N5RLYH05PY8L,16,say,NoMod,MF,J,MS,6366.5,2,king1.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3935,5856,A3N5RLYH05PY8L,16,say,NoMod,MF,J,MS,6366.5,2,king2.png,2.0,q_ms,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
3936,5921,A3QDBNW2H8EMFW,1,know,Mod,MO,G,MS,7788.0,2,jack1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3937,5922,A3QDBNW2H8EMFW,1,know,Mod,MO,G,MS,7788.0,2,jack2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3938,5923,A3QDBNW2H8EMFW,2,know,Mod,MS,G,MS,4687.5,2,queen2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3939,5924,A3QDBNW2H8EMFW,2,know,Mod,MS,G,MS,4687.5,2,queen1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3940,5925,A3QDBNW2H8EMFW,3,know,Mod,MA,G,MS,6065.5,2,king2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3941,5926,A3QDBNW2H8EMFW,3,know,Mod,MA,G,MS,6065.5,2,king1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
3942,5927,A3QDBNW2H8EMFW,4,know,Mod,MF,G,MS,3550.0,2,face1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
