"","ID","SentType","Verb","Token","SentNumber","Group","RT","N","Embedded","order","goal","study","Value","logRT"
"1401","18664","T4","none","doves",10,"I",397,1,0,2,"none","bn","Agree",5.98393628068719
"1402","18664","T4","none","plums",10,"I",1558,1,0,2,"none","bn","Agree",7.35115822643069
"1403","18664","T4","say","crocodiles",12,"I",849,1,1,2,"none","bn","Agree",6.74405918631135
"1404","18664","T4","say","horses",12,"I",1844,1,1,2,"none","bn","Agree",7.51969240411654
"1405","18664","T5","know","anchovies",17,"I",1815,1,1,2,"none","bn","Disagree",7.50384074669895
"1406","18664","T5","know","wasps",17,"I",1238,1,1,2,"none","bn","Disagree",7.12125245324454
"1407","18664","T5","none","geckos",16,"I",1197,1,0,2,"none","bn","Disagree",7.08757370555797
"1408","18664","T5","none","sheep",16,"I",4763,1,0,2,"none","bn","Disagree",8.46863300080086
"1409","18664","T5","say","carp",18,"I",1237,1,1,2,"none","bn","Disagree",7.12044437239249
"1410","18664","T6","know","iguanas",14,"I",531,1,1,2,"none","bn","Disagree",6.27476202124194
"1411","18664","T6","know","pigs",14,"I",1829,1,1,2,"none","bn","Disagree",7.51152464839087
"1412","18664","T6","none","chameleons",13,"I",1421,1,0,2,"none","bn","Disagree",7.2591161280971
"1413","18664","T6","none","dogs",13,"I",529,1,0,2,"none","bn","Disagree",6.2709884318583
"1414","18664","T6","say","elephants",15,"I",595,1,1,2,"none","bn","Disagree",6.38856140554563
"1415","18664","T6","say","lizards",15,"I",795,1,1,2,"none","bn","Disagree",6.67834211465433
"1416","18670","T1","know","flies",2,"J",763,1,1,1,"none","bn","Agree",6.63725803128446
"1417","18670","T1","none","ants",1,"J",609,1,0,1,"none","bn","Agree",6.4118182677099
"1418","18670","T1","none","piranhas",1,"J",4183,1,0,1,"none","bn","Agree",8.3387839714422
"1419","18670","T1","say","herring",3,"J",1358,1,1,1,"none","bn","Agree",7.21376830811864
"1420","18670","T1","say","mosquitos",3,"J",1389,1,1,1,"none","bn","Agree",7.23633934275434
"1421","18670","T2","know","pears",8,"J",1034,1,1,1,"none","bn","Agree",6.94119005506837
"1422","18670","T2","know","sparrows",8,"J",823,1,1,1,"none","bn","Agree",6.71295620067707
"1423","18670","T2","none","owls",7,"J",3913,1,0,1,"none","bn","Agree",8.27205962221041
"1424","18670","T2","none","peaches",7,"J",1107,1,0,1,"none","bn","Agree",7.00940893270864
"1425","18670","T2","say","doves",9,"J",772,1,1,1,"none","bn","Agree",6.64898455002478
"1426","18670","T2","say","plums",9,"J",1331,1,1,1,"none","bn","Agree",7.19368581839511
"1427","18670","T3","know","bananas",5,"J",385,1,1,1,"none","bn","Disagree",5.95324333428778
"1428","18670","T3","know","canaries",5,"J",432,1,1,1,"none","bn","Disagree",6.06842558824411
"1429","18670","T3","none","eagles",4,"J",527,1,0,1,"none","bn","Disagree",6.26720054854136
"1430","18670","T3","none","strawberries",4,"J",470,1,0,1,"none","bn","Disagree",6.1527326947041
"1431","18670","T3","say","apples",6,"J",287,1,1,1,"none","bn","Disagree",5.65948221575962
"1432","18670","T3","say","crows",6,"J",328,1,1,1,"none","bn","Disagree",5.79301360838414
"1433","18670","T4","know","crocodiles",11,"J",2348,1,1,1,"none","bn","Agree",7.76131918094799
"1434","18670","T4","know","horses",11,"J",1399,1,1,1,"none","bn","Agree",7.24351297466548
"1435","18670","T4","none","alligators",10,"J",4493,1,0,1,"none","bn","Agree",8.41027590907016
"1436","18670","T4","none","cats",10,"J",1104,1,0,1,"none","bn","Agree",7.00669522683704
"1437","18670","T4","say","dogs",12,"J",3668,1,1,1,"none","bn","Agree",8.20740183337636
"1438","18670","T5","know","carp",17,"J",719,1,1,1,"none","bn","Disagree",6.57786135772105
"1439","18670","T5","know","cockroaches",17,"J",725,1,1,1,"none","bn","Disagree",6.58617165485467
"1440","18670","T5","none","anchovies",16,"J",952,1,0,1,"none","bn","Disagree",6.85856503479136
"1441","18670","T5","none","wasps",16,"J",464,1,0,1,"none","bn","Disagree",6.13988455222626
"1442","18670","T5","say","cicadas",18,"J",797,1,1,1,"none","bn","Disagree",6.68085467879022
"1443","18670","T5","say","cod",18,"J",1049,1,1,1,"none","bn","Disagree",6.9555926083963
"1444","18670","T6","know","elephants",14,"J",295,1,1,1,"none","bn","Disagree",5.68697535633982
"1445","18670","T6","know","lizards",14,"J",1713,1,1,1,"none","bn","Disagree",7.44600149832412
"1446","18670","T6","none","iguanas",13,"J",855,1,0,1,"none","bn","Disagree",6.75110146893676
"1447","18670","T6","none","pigs",13,"J",370,1,0,1,"none","bn","Disagree",5.91350300563827
"1448","18670","T6","say","geckos",15,"J",548,1,1,1,"none","bn","Disagree",6.30627528694802
"1449","18670","T6","say","sheep",15,"J",614,1,1,1,"none","bn","Disagree",6.41999492814714
"1450","18706","T1","know","pears",2,"P",312,1,1,2,"none","bn","Agree",5.74300318780948
"1451","18706","T1","know","sparrows",2,"P",664,1,1,2,"none","bn","Agree",6.49828214947643
"1452","18706","T1","none","owls",1,"P",478,1,0,2,"none","bn","Agree",6.16961073249146
"1453","18706","T1","none","peaches",1,"P",373,1,0,2,"none","bn","Agree",5.92157841964382
"1454","18706","T1","say","doves",3,"P",231,1,1,2,"none","bn","Agree",5.44241771052179
"1455","18706","T1","say","plums",3,"P",380,1,1,2,"none","bn","Agree",5.94017125272043
"1456","18706","T2","know","elephants",8,"P",499,1,1,2,"none","bn","Agree",6.21260609575152
"1457","18706","T2","know","lizards",8,"P",340,1,1,2,"none","bn","Agree",5.82894561761021
"1458","18706","T2","none","iguanas",7,"P",852,1,0,2,"none","bn","Agree",6.74758652682932
"1459","18706","T2","none","pigs",7,"P",386,1,0,2,"none","bn","Agree",5.95583736946483
"1460","18706","T2","say","geckos",9,"P",1667,1,1,2,"none","bn","Agree",7.41878088275079
"1461","18706","T2","say","sheep",9,"P",467,1,1,2,"none","bn","Agree",6.1463292576689
"1462","18706","T3","know","crocodiles",5,"P",414,1,1,2,"none","bn","Disagree",6.02586597382531
"1463","18706","T3","know","horses",5,"P",317,1,1,2,"none","bn","Disagree",5.75890177387728
"1464","18706","T3","none","alligators",4,"P",447,1,0,2,"none","bn","Disagree",6.10255859461357
"1465","18706","T3","none","cats",4,"P",488,1,0,2,"none","bn","Disagree",6.19031540585315
"1466","18706","T3","say","chameleons",6,"P",2231,1,1,2,"none","bn","Disagree",7.71020519443253
"1467","18706","T3","say","dogs",6,"P",336,1,1,2,"none","bn","Disagree",5.8171111599632
"1468","18706","T4","know","carp",11,"P",948,1,1,2,"none","bn","Agree",6.85435450225502
"1469","18706","T4","know","cockroaches",11,"P",220,1,1,2,"none","bn","Agree",5.39362754635236
"1470","18706","T4","none","wasps",10,"P",1617,1,0,2,"none","bn","Agree",7.38832785957711
"1471","18706","T4","say","cicadas",12,"P",458,1,1,2,"none","bn","Agree",6.12686918411419
"1472","18706","T5","know","bananas",17,"P",573,1,1,2,"none","bn","Disagree",6.35088571671474
"1473","18706","T5","know","canaries",17,"P",1490,1,1,2,"none","bn","Disagree",7.30653139893951
"1474","18706","T5","none","eagles",16,"P",975,1,0,2,"none","bn","Disagree",6.88243747099785
"1475","18706","T5","none","strawberries",16,"P",1439,1,0,2,"none","bn","Disagree",7.27170370688737
"1476","18706","T5","say","apples",18,"P",1825,1,1,2,"none","bn","Disagree",7.50933526601659
"1477","18706","T6","know","flies",14,"P",500,1,1,2,"none","bn","Disagree",6.21460809842219
"1478","18706","T6","know","mackerels",14,"P",347,1,1,2,"none","bn","Disagree",5.84932477994686
"1479","18706","T6","none","ants",13,"P",986,1,0,2,"none","bn","Disagree",6.89365635460264
"1480","18706","T6","none","piranhas",13,"P",317,1,0,2,"none","bn","Disagree",5.75890177387728
"1481","18706","T6","say","mosquitos",15,"P",359,1,1,2,"none","bn","Disagree",5.88332238848828
"1482","18730","T1","know","geckos",2,"E",2000,1,1,2,"none","bn","Agree",7.60090245954208
"1483","18730","T1","know","sheep",2,"E",887,1,1,2,"none","bn","Agree",6.78784498230958
"1484","18730","T1","none","elephants",1,"E",5591,1,0,2,"none","bn","Agree",8.62891344102665
"1485","18730","T1","none","lizards",1,"E",2565,1,0,2,"none","bn","Agree",7.84971375760487
"1486","18730","T1","say","anchovies",3,"E",5247,1,1,2,"none","bn","Agree",8.56541176368671
"1487","18730","T1","say","wasps",3,"E",400,1,1,2,"none","bn","Agree",5.99146454710798
"1488","18730","T2","know","herring",8,"E",1356,1,1,2,"none","bn","Agree",7.21229446850034
"1489","18730","T2","know","mosquitos",8,"E",906,1,1,2,"none","bn","Agree",6.80903930604298
"1490","18730","T2","none","flies",7,"E",3579,1,0,2,"none","bn","Agree",8.18283871076603
"1491","18730","T2","say","eagles",9,"E",4562,1,1,2,"none","bn","Agree",8.42551640284433
"1492","18730","T3","know","cicadas",5,"E",394,1,1,2,"none","bn","Disagree",5.97635090929793
"1493","18730","T3","know","cod",5,"E",535,1,1,2,"none","bn","Disagree",6.28226674689601
"1494","18730","T3","none","carp",4,"E",764,1,0,2,"none","bn","Disagree",6.63856778916652
"1495","18730","T3","none","cockroaches",4,"E",504,1,0,2,"none","bn","Disagree",6.22257626807137
"1496","18730","T3","say","ants",6,"E",1038,1,1,2,"none","bn","Disagree",6.94505106372583
"1497","18730","T3","say","piranhas",6,"E",1915,1,1,2,"none","bn","Disagree",7.55747290161475
"1498","18730","T4","know","apples",11,"E",561,1,1,2,"none","bn","Agree",6.3297209055227
"1499","18730","T4","know","crows",11,"E",2292,1,1,2,"none","bn","Agree",7.73718007783463
"1500","18730","T4","none","canaries",10,"E",485,1,0,2,"none","bn","Agree",6.18414889093748
"1501","18730","T4","say","owls",12,"E",1345,1,1,2,"none","bn","Agree",7.20414929203594
"1502","18730","T4","say","peaches",12,"E",2634,1,1,2,"none","bn","Agree",7.87625888230323
"1503","18730","T5","know","chameleons",17,"E",970,1,1,2,"none","bn","Disagree",6.87729607149743
"1504","18730","T5","know","dogs",17,"E",2774,1,1,2,"none","bn","Disagree",7.92804560087478
"1505","18730","T5","none","crocodiles",16,"E",948,1,0,2,"none","bn","Disagree",6.85435450225502
"1506","18730","T5","none","horses",16,"E",569,1,0,2,"none","bn","Disagree",6.34388043412633
"1507","18730","T5","say","iguanas",18,"E",731,1,1,2,"none","bn","Disagree",6.59441345974978
"1508","18730","T5","say","pigs",18,"E",534,1,1,2,"none","bn","Disagree",6.2803958389602
"1509","18730","T6","know","plums",14,"E",2617,1,1,2,"none","bn","Disagree",7.86978390253015
"1510","18730","T6","none","pears",13,"E",1643,1,0,2,"none","bn","Disagree",7.40427911803727
"1511","18730","T6","say","alligators",15,"E",2884,1,1,2,"none","bn","Disagree",7.96693349840484
"1512","18730","T6","say","cats",15,"E",2095,1,1,2,"none","bn","Disagree",7.64730883235624
"1513","18736","T1","know","chameleons",2,"B",575,1,1,2,"none","bn","Agree",6.35437004079735
"1514","18736","T1","know","dogs",2,"B",3069,1,1,2,"none","bn","Agree",8.02910705461974
"1515","18736","T1","none","crocodiles",1,"B",1060,1,0,2,"none","bn","Agree",6.96602418710611
"1516","18736","T1","none","horses",1,"B",864,1,0,2,"none","bn","Agree",6.76157276880406
"1517","18736","T1","say","iguanas",3,"B",838,1,1,2,"none","bn","Agree",6.73101810048208
"1518","18736","T1","say","pigs",3,"B",566,1,1,2,"none","bn","Agree",6.33859407820318
"1519","18736","T2","know","cicadas",8,"B",1290,1,1,2,"none","bn","Agree",7.16239749735572
"1520","18736","T2","know","cod",8,"B",1841,1,1,2,"none","bn","Agree",7.51806418123308
"1521","18736","T2","none","carp",7,"B",1391,1,0,2,"none","bn","Agree",7.23777819192344
"1522","18736","T2","none","cockroaches",7,"B",1291,1,0,2,"none","bn","Agree",7.16317239084664
"1523","18736","T2","say","ants",9,"B",1418,1,1,2,"none","bn","Agree",7.25700270709207
"1524","18736","T3","know","sheep",5,"B",649,1,1,2,"none","bn","Disagree",6.47543271670409
"1525","18736","T3","none","elephants",4,"B",1881,1,0,2,"none","bn","Disagree",7.53955882930103
"1526","18736","T3","say","wasps",6,"B",765,1,1,2,"none","bn","Disagree",6.63987583382654
"1527","18736","T4","know","herring",11,"B",2393,1,1,2,"none","bn","Agree",7.78030308790837
"1528","18736","T4","know","mosquitos",11,"B",2883,1,1,2,"none","bn","Agree",7.9665866976384
"1529","18736","T4","none","flies",10,"B",1264,1,0,2,"none","bn","Agree",7.1420365747068
"1530","18736","T4","say","eagles",12,"B",2456,1,1,2,"none","bn","Agree",7.80628928926703
"1531","18736","T4","say","strawberries",12,"B",3028,1,1,2,"none","bn","Agree",8.01565761455734
"1532","18736","T5","know","doves",17,"B",2510,1,1,2,"none","bn","Disagree",7.82803803212583
"1533","18736","T5","know","plums",17,"B",1576,1,1,2,"none","bn","Disagree",7.36264527041782
"1534","18736","T5","none","pears",16,"B",1010,1,0,2,"none","bn","Disagree",6.9177056098353
"1535","18736","T5","none","sparrows",16,"B",3898,1,0,2,"none","bn","Disagree",8.26821888006751
"1536","18736","T5","say","alligators",18,"B",1138,1,1,2,"none","bn","Disagree",7.03702761468628
"1537","18736","T5","say","cats",18,"B",4554,1,1,2,"none","bn","Disagree",8.42376124662369
"1538","18736","T6","know","apples",14,"B",3225,1,1,2,"none","bn","Disagree",8.07868822922987
"1539","18736","T6","none","bananas",13,"B",859,1,0,2,"none","bn","Disagree",6.75576892198425
"1540","18736","T6","say","peaches",15,"B",1147,1,1,2,"none","bn","Disagree",7.04490511712937
"1541","18763","T1","know","alligators",2,"R",700,1,1,2,"none","bn","Agree",6.5510803350434
"1542","18763","T1","know","cats",2,"R",275,1,1,2,"none","bn","Agree",5.61677109766657
"1543","18763","T1","none","doves",1,"R",349,1,0,2,"none","bn","Agree",5.85507192220243
"1544","18763","T1","none","plums",1,"R",321,1,0,2,"none","bn","Agree",5.77144112313002
"1545","18763","T1","say","crocodiles",3,"R",747,1,1,2,"none","bn","Agree",6.61606518513282
"1546","18763","T1","say","horses",3,"R",1418,1,1,2,"none","bn","Agree",7.25700270709207
"1547","18763","T2","know","anchovies",8,"R",1154,1,1,2,"none","bn","Agree",7.05098944706805
"1548","18763","T2","know","wasps",8,"R",971,1,1,2,"none","bn","Agree",6.87832646829133
"1549","18763","T2","none","sheep",7,"R",381,1,0,2,"none","bn","Agree",5.9427993751267
"1550","18763","T2","say","cockroaches",9,"R",1448,1,1,2,"none","bn","Agree",7.27793857294566
"1551","18763","T3","know","iguanas",5,"R",782,1,1,2,"none","bn","Disagree",6.66185474054531
"1552","18763","T3","know","pigs",5,"R",716,1,1,2,"none","bn","Disagree",6.57368016696065
"1553","18763","T3","none","dogs",4,"R",366,1,0,2,"none","bn","Disagree",5.90263333340137
"1554","18763","T3","say","elephants",6,"R",280,1,1,2,"none","bn","Disagree",5.63478960316925
"1555","18763","T3","say","lizards",6,"R",848,1,1,2,"none","bn","Disagree",6.7428806357919
"1556","18763","T4","know","ants",11,"R",1219,1,1,2,"none","bn","Agree",7.10578612948127
"1557","18763","T4","know","piranhas",11,"R",273,1,1,2,"none","bn","Agree",5.60947179518496
"1558","18763","T4","none","cicadas",10,"R",771,1,0,2,"none","bn","Agree",6.64768837356333
"1559","18763","T4","say","mackerels",12,"R",251,1,1,2,"none","bn","Agree",5.52545293913178
"1560","18763","T5","know","owls",17,"R",824,1,1,2,"none","bn","Disagree",6.71417052990947
"1561","18763","T5","know","peaches",17,"R",3586,1,1,2,"none","bn","Disagree",8.18479265416508
"1562","18763","T5","none","crows",16,"R",1124,1,0,2,"none","bn","Disagree",7.02464903045364
"1563","18763","T5","say","pears",18,"R",441,1,1,2,"none","bn","Disagree",6.08904487544685
"1564","18763","T5","say","sparrows",18,"R",1408,1,1,2,"none","bn","Disagree",7.24992553671799
"1565","18763","T6","know","eagles",14,"R",444,1,1,2,"none","bn","Disagree",6.09582456243222
"1566","18763","T6","know","strawberries",14,"R",417,1,1,2,"none","bn","Disagree",6.0330862217988
"1567","18763","T6","none","mosquitos",13,"R",1909,1,0,2,"none","bn","Disagree",7.55433482372575
"1568","18763","T6","say","bananas",15,"R",415,1,1,2,"none","bn","Disagree",6.0282785202307
"1569","18763","T6","say","canaries",15,"R",651,1,1,2,"none","bn","Disagree",6.47850964220857
"1570","18766","T1","know","flies",2,"J",1418,1,1,2,"none","bn","Disagree",7.25700270709207
"1571","18766","T1","know","mackerels",2,"J",755,1,1,2,"none","bn","Disagree",6.62671774924902
"1572","18766","T1","none","ants",1,"J",866,1,0,2,"none","bn","Disagree",6.76388490856244
"1573","18766","T1","none","piranhas",1,"J",1284,1,0,2,"none","bn","Disagree",7.15773548424991
"1574","18766","T1","say","herring",3,"J",1176,1,1,2,"none","bn","Disagree",7.06987412845857
"1575","18766","T1","say","mosquitos",3,"J",1594,1,1,2,"none","bn","Disagree",7.37400185935016
"1576","18766","T2","know","pears",8,"J",1097,1,1,2,"none","bn","Agree",7.00033446027523
"1577","18766","T2","know","sparrows",8,"J",452,1,1,2,"none","bn","Agree",6.11368217983223
"1578","18766","T2","none","owls",7,"J",867,1,0,2,"none","bn","Agree",6.76503897678054
"1579","18766","T2","none","peaches",7,"J",1733,1,0,2,"none","bn","Agree",7.45760928971561
"1580","18766","T2","say","doves",9,"J",389,1,1,2,"none","bn","Agree",5.96357934361845
"1581","18766","T2","say","plums",9,"J",1455,1,1,2,"none","bn","Agree",7.28276117960559
"1582","18766","T3","know","bananas",5,"J",325,1,1,2,"none","bn","Disagree",5.78382518232974
"1583","18766","T3","know","canaries",5,"J",280,1,1,2,"none","bn","Disagree",5.63478960316925
"1584","18766","T3","none","eagles",4,"J",445,1,0,2,"none","bn","Disagree",6.09807428216624
"1585","18766","T3","none","strawberries",4,"J",411,1,0,2,"none","bn","Disagree",6.01859321449623
"1586","18766","T3","say","apples",6,"J",333,1,1,2,"none","bn","Disagree",5.80814248998044
"1587","18766","T3","say","crows",6,"J",392,1,1,2,"none","bn","Disagree",5.97126183979046
"1588","18766","T4","know","crocodiles",11,"J",1219,1,1,2,"none","bn","Agree",7.10578612948127
"1589","18766","T4","know","horses",11,"J",585,1,1,2,"none","bn","Agree",6.37161184723186
"1590","18766","T4","none","alligators",10,"J",371,1,0,2,"none","bn","Agree",5.91620206260743
"1591","18766","T4","none","cats",10,"J",1106,1,0,2,"none","bn","Agree",7.00850518208228
"1592","18766","T4","say","chameleons",12,"J",825,1,1,2,"none","bn","Agree",6.71538338633468
"1593","18766","T4","say","dogs",12,"J",212,1,1,2,"none","bn","Agree",5.35658627467201
"1594","18766","T5","know","carp",17,"J",736,1,1,2,"none","bn","Disagree",6.60123011872888
"1595","18766","T5","know","cockroaches",17,"J",1201,1,1,2,"none","bn","Disagree",7.09090982207998
"1596","18766","T5","none","anchovies",16,"J",993,1,0,2,"none","bn","Disagree",6.90073066404517
"1597","18766","T5","none","wasps",16,"J",765,1,0,2,"none","bn","Disagree",6.63987583382654
"1598","18766","T5","say","cicadas",18,"J",614,1,1,2,"none","bn","Disagree",6.41999492814714
"1599","18766","T5","say","cod",18,"J",1351,1,1,2,"none","bn","Disagree",7.2086003379602
"1600","18766","T6","know","elephants",14,"J",207,1,1,2,"none","bn","Disagree",5.33271879326537
"1601","18766","T6","know","lizards",14,"J",1295,1,1,2,"none","bn","Disagree",7.16626597413364
"1602","18766","T6","none","pigs",13,"J",1818,1,0,2,"none","bn","Disagree",7.50549227473742
"1603","18766","T6","say","geckos",15,"J",331,1,1,2,"none","bn","Disagree",5.80211837537706
"1604","18766","T6","say","sheep",15,"J",492,1,1,2,"none","bn","Disagree",6.19847871649231
"1605","18781","T1","know","owls",2,"O",294,1,1,1,"none","bn","Agree",5.68357976733868
"1606","18781","T1","know","peaches",2,"O",2883,1,1,1,"none","bn","Disagree",7.9665866976384
"1607","18781","T1","none","apples",1,"O",3474,1,0,1,"none","bn","Disagree",8.15306194680105
"1608","18781","T1","none","crows",1,"O",3730,1,0,1,"none","bn","Disagree",8.22416351263786
"1609","18781","T1","say","pears",3,"O",4157,1,1,1,"none","bn","Disagree",8.33254893925264
"1610","18781","T1","say","sparrows",3,"O",260,1,1,1,"none","bn","Agree",5.56068163101553
"1611","18781","T2","know","iguanas",8,"O",1586,1,1,1,"none","bn","Agree",7.36897040219479
"1612","18781","T2","know","pigs",8,"O",2882,1,1,1,"none","bn","Agree",7.96623977655947
"1613","18781","T2","none","chameleons",7,"O",3098,1,0,1,"none","bn","Agree",8.03851202097681
"1614","18781","T2","none","dogs",7,"O",450,1,0,1,"none","bn","Agree",6.10924758276437
"1615","18781","T2","say","elephants",9,"O",1980,1,1,1,"none","bn","Agree",7.59085212368858
"1616","18781","T2","say","lizards",9,"O",2592,1,1,1,"none","bn","Agree",7.86018505747217
"1617","18781","T3","know","alligators",5,"O",700,1,1,1,"none","bn","Disagree",6.5510803350434
"1618","18781","T3","know","cats",5,"O",1068,1,1,1,"none","bn","Disagree",6.97354301952014
"1619","18781","T3","none","doves",4,"O",3368,1,0,1,"none","bn","Disagree",8.12207437536222
"1620","18781","T3","none","plums",4,"O",568,1,0,1,"none","bn","Disagree",6.34212141872115
"1621","18781","T3","say","crocodiles",6,"O",950,1,1,1,"none","bn","Disagree",6.85646198459459
"1622","18781","T3","say","horses",6,"O",785,1,1,1,"none","bn","Disagree",6.66568371778241
"1623","18781","T4","know","anchovies",11,"O",1883,1,1,1,"none","bn","Agree",7.54062152865715
"1624","18781","T4","know","wasps",11,"O",938,1,1,1,"none","bn","Agree",6.84374994900622
"1625","18781","T4","none","geckos",10,"O",965,1,0,1,"none","bn","Agree",6.87212810133899
"1626","18781","T4","none","sheep",10,"O",904,1,0,1,"none","bn","Agree",6.80682936039218
"1627","18781","T4","say","cockroaches",12,"O",5700,1,1,1,"none","bn","Agree",8.64822145382264
"1628","18781","T5","know","eagles",17,"O",687,1,1,1,"none","bn","Disagree",6.53233429222235
"1629","18781","T5","know","strawberries",17,"O",2430,1,1,1,"none","bn","Disagree",7.79564653633459
"1630","18781","T5","none","herring",16,"O",2389,1,0,1,"none","bn","Disagree",7.77863014732581
"1631","18781","T5","none","mosquitos",16,"O",586,1,0,1,"none","bn","Disagree",6.37331978957701
"1632","18781","T5","say","bananas",18,"O",1251,1,1,1,"none","bn","Disagree",7.13169851046691
"1633","18781","T5","say","canaries",18,"O",2133,1,1,1,"none","bn","Disagree",7.66528471847135
"1634","18781","T6","know","ants",14,"O",3756,1,1,1,"none","bn","Disagree",8.23110984032815
"1635","18781","T6","know","piranhas",14,"O",950,1,1,1,"none","bn","Disagree",6.85646198459459
"1636","18781","T6","none","cicadas",13,"O",1841,1,0,1,"none","bn","Disagree",7.51806418123308
"1637","18781","T6","none","cod",13,"O",1682,1,0,1,"none","bn","Disagree",7.42773884053289
"1638","18781","T6","say","flies",15,"O",3783,1,1,1,"none","bn","Disagree",8.23827262463303
"1639","18781","T6","say","mackerels",15,"O",3832,1,1,1,"none","bn","Disagree",8.25114213909075
"1640","18808","T1","know","chameleons",2,"B",1839,1,1,2,"none","bn","Disagree",7.51697722460432
"1641","18808","T1","know","dogs",2,"B",1556,1,1,2,"none","bn","Disagree",7.34987370473834
"1642","18808","T1","none","crocodiles",1,"B",685,1,0,2,"none","bn","Disagree",6.52941883826223
"1643","18808","T1","none","horses",1,"B",2599,1,0,2,"none","bn","Agree",7.86288203464149
"1644","18808","T1","say","iguanas",3,"B",1164,1,1,2,"none","bn","Disagree",7.05961762829138
"1645","18808","T1","say","pigs",3,"B",538,1,1,2,"none","bn","Disagree",6.28785856016178
"1646","18808","T2","know","cicadas",8,"B",737,1,1,2,"none","bn","Agree",6.60258789218934
"1647","18808","T2","know","cod",8,"B",1174,1,1,2,"none","bn","Agree",7.06817200038804
"1648","18808","T2","none","carp",7,"B",591,1,0,2,"none","bn","Agree",6.3818160174061
"1649","18808","T2","none","cockroaches",7,"B",457,1,0,2,"none","bn","Agree",6.12468339089421
"1650","18808","T2","say","ants",9,"B",2501,1,1,2,"none","bn","Agree",7.82444593087762
"1651","18808","T2","say","piranhas",9,"B",1263,1,1,2,"none","bn","Agree",7.14124512235049
"1652","18808","T3","know","geckos",5,"B",683,1,1,2,"none","bn","Disagree",6.52649485957079
"1653","18808","T3","know","sheep",5,"B",608,1,1,2,"none","bn","Disagree",6.41017488196617
"1654","18808","T3","none","elephants",4,"B",453,1,0,2,"none","bn","Disagree",6.11589212548303
"1655","18808","T3","none","lizards",4,"B",771,1,0,2,"none","bn","Disagree",6.64768837356333
"1656","18808","T3","say","anchovies",6,"B",1120,1,1,2,"none","bn","Disagree",7.02108396428914
"1657","18808","T3","say","wasps",6,"B",454,1,1,2,"none","bn","Disagree",6.11809719804135
"1658","18808","T4","know","herring",11,"B",402,1,1,2,"none","bn","Agree",5.99645208861902
"1659","18808","T4","know","mosquitos",11,"B",482,1,1,2,"none","bn","Agree",6.1779441140506
"1660","18808","T4","none","flies",10,"B",2968,1,0,2,"none","bn","Agree",7.99564360428727
"1661","18808","T4","none","mackerels",10,"B",449,1,0,2,"none","bn","Agree",6.10702288774225
"1662","18808","T4","say","eagles",12,"B",853,1,1,2,"none","bn","Agree",6.74875954749168
"1663","18808","T4","say","strawberries",12,"B",596,1,1,2,"none","bn","Agree",6.39024066706535
"1664","18808","T5","know","doves",17,"B",1041,1,1,2,"none","bn","Disagree",6.94793706861497
"1665","18808","T5","know","plums",17,"B",1366,1,1,2,"none","bn","Disagree",7.21964204013074
"1666","18808","T5","none","pears",16,"B",1018,1,0,2,"none","bn","Disagree",6.92559519711047
"1667","18808","T5","none","sparrows",16,"B",673,1,0,2,"none","bn","Disagree",6.51174532964473
"1668","18808","T5","say","alligators",18,"B",1008,1,1,2,"none","bn","Disagree",6.91572344863131
"1669","18808","T5","say","cats",18,"B",1198,1,1,2,"none","bn","Disagree",7.08840877867539
"1670","18808","T6","know","apples",14,"B",1755,1,1,2,"none","bn","Disagree",7.47022413589997
"1671","18808","T6","know","crows",14,"B",630,1,1,2,"none","bn","Disagree",6.44571981938558
"1672","18808","T6","none","bananas",13,"B",378,1,0,2,"none","bn","Disagree",5.93489419561959
"1673","18808","T6","none","canaries",13,"B",419,1,0,2,"none","bn","Disagree",6.03787091992214
"1674","18808","T6","say","owls",15,"B",1188,1,1,2,"none","bn","Disagree",7.08002649992259
"1675","18808","T6","say","peaches",15,"B",2175,1,1,2,"none","bn","Disagree",7.68478394352278
"1676","18922","T1","know","owls",2,"O",580,1,1,1,"none","bn","Agree",6.36302810354046
"1677","18922","T1","know","peaches",2,"O",469,1,1,1,"none","bn","Agree",6.15060276844628
"1678","18922","T1","none","crows",1,"O",1145,1,0,1,"none","bn","Agree",7.04315991598834
"1679","18922","T1","say","pears",3,"O",833,1,1,1,"none","bn","Agree",6.72503364216684
"1680","18922","T1","say","sparrows",3,"O",797,1,1,1,"none","bn","Agree",6.68085467879022
"1681","18922","T2","know","iguanas",8,"O",1537,1,1,1,"none","bn","Agree",7.3375877435386
"1682","18922","T2","know","pigs",8,"O",917,1,1,1,"none","bn","Agree",6.82110747225646
"1683","18922","T2","say","elephants",9,"O",1354,1,1,1,"none","bn","Agree",7.21081845347222
"1684","18922","T2","say","lizards",9,"O",1264,1,1,1,"none","bn","Agree",7.1420365747068
"1685","18922","T3","know","cats",5,"O",1456,1,1,1,"none","bn","Disagree",7.28344822875663
"1686","18922","T3","none","doves",4,"O",2161,1,0,1,"none","bn","Disagree",7.67832635650689
"1687","18922","T3","none","plums",4,"O",617,1,0,1,"none","bn","Disagree",6.42486902390539
"1688","18922","T3","say","crocodiles",6,"O",4248,1,1,1,"none","bn","Disagree",8.35420356292178
"1689","18922","T3","say","horses",6,"O",1638,1,1,1,"none","bn","Disagree",7.40123126441302
"1690","18922","T4","know","anchovies",11,"O",2425,1,1,1,"none","bn","Agree",7.79358680337158
