"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"939",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","DashedSentence",19,0,"test","NULL","Zoologists know that bears are mammals","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"940",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","PennController",19,1,"test","NULL","PennController","20","_Trial_","Start",1587061946620,"18619","CB","1","Matching","Zoologists know that","Token","Category","T4",0,"1","expert","bears","mammals","fruit","A","NULL","cb","2","none"
"941",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","PennController",19,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587061946808,"18619","CB","1","Matching","Zoologists know that","Token","Category","T4",0,"1","expert","bears","mammals","fruit","A","NULL","cb","2","none"
"942",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","PennController",19,1,"test","NULL","PennController","20","_Trial_","End",1587061946810,"18619","CB","1","Matching","Zoologists know that","Token","Category","T4",0,"1","expert","bears","mammals","fruit","A","NULL","cb","2","none"
"943",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","DashedSentence",32,0,"test","NULL","Babies say that pigeons are reptiles","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"944",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1587061948833,"18619","CB","8","Mismatching","Babies say that","Token","Category","T8",0,"0","novice","pigeons","birds","reptiles","A","NULL","cb","2","none"
"945",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587061948961,"18619","CB","8","Mismatching","Babies say that","Token","Category","T8",0,"0","novice","pigeons","birds","reptiles","A","NULL","cb","2","none"
"946",1587061967,"70fdbaf40a0b27edec993f0a1b06fd33","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1587061948963,"18619","CB","8","Mismatching","Babies say that","Token","Category","T8",0,"0","novice","pigeons","birds","reptiles","A","NULL","cb","2","none"
"947",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1587061948313,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"948",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1587061949988,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"949",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1587061949994,"18307","NULL","","","","","","",NA,"","","","","","","","cb","2","none"
"950",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",1,0,"consent","NULL","TextInput","ID","Final","18307",1587062029514,"18307","NULL","","","","","","",NA,"","","","","","","","cb","2","none"
"951",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1587062029515,"18307","NULL","","","","","","",NA,"","","","","","","","cb","2","none"
"952",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1587062029517,"English","no","NULL","","","","","",NA,"","","","","","","","cb","2","none"
"953",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1587062035474,"English","no","Shift","","","","","",NA,"","","","","","","","cb","2","none"
"954",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",2,0,"demo","NULL","PennController","2","_Trial_","End",1587062040980,"English","no","NULL","","","","","",NA,"","","","","","","","cb","2","none"
"955",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final","English",1587062040980,"English","no","NULL","","","","","",NA,"","","","","","","","cb","2","none"
"956",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","Start",1587062040984,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"957",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","End",1587062043369,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"958",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1587062043371,"18307","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"959",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",4,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587062050111,"18307","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"960",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","End",1587062050114,"18307","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"961",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","Start",1587062050116,"18307","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"962",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",5,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062053978,"18307","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"963",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","End",1587062053980,"18307","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"964",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","Start",1587062053983,"18307","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"965",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",6,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1587062056600,"18307","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"966",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","End",1587062056602,"18307","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"967",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","Start",1587062056605,"18307","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"968",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062057760,"18307","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"969",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","End",1587062057762,"18307","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"970",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","Start",1587062057764,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"971",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","End",1587062060353,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"972",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",9,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"973",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1587062062378,"18307","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"974",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587062062383,"18307","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"975",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587062064179,"18307","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"976",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1587062064180,"18307","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"977",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",10,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"978",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",10,1,"Train","NULL","PennController","12","_Trial_","Start",1587062065495,"18307","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"979",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",10,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587062065499,"18307","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"980",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",10,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062066761,"18307","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"981",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",10,1,"Train","NULL","PennController","12","_Trial_","End",1587062066762,"18307","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"982",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",11,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"983",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",11,1,"Train","NULL","PennController","13","_Trial_","Start",1587062067725,"18307","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"984",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",11,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587062067729,"18307","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"985",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",11,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587062068534,"18307","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"986",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",11,1,"Train","NULL","PennController","13","_Trial_","End",1587062068535,"18307","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"987",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",12,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"988",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",12,1,"Train","NULL","PennController","14","_Trial_","Start",1587062070910,"18307","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"989",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",12,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587062070914,"18307","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"990",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",12,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062071369,"18307","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"991",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",12,1,"Train","NULL","PennController","14","_Trial_","End",1587062071370,"18307","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"992",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",13,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"993",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",13,1,"Train","NULL","PennController","15","_Trial_","Start",1587062074453,"18307","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"994",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",13,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587062074457,"18307","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"995",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",13,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587062075421,"18307","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"996",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",13,1,"Train","NULL","PennController","15","_Trial_","End",1587062075422,"18307","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"997",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",14,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"998",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",14,1,"Train","NULL","PennController","16","_Trial_","Start",1587062077798,"18307","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"999",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",14,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587062077801,"18307","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1000",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",14,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062078529,"18307","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1001",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",14,1,"Train","NULL","PennController","16","_Trial_","End",1587062078530,"18307","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1002",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",15,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1003",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",15,1,"Train","NULL","PennController","17","_Trial_","Start",1587062081259,"18307","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1004",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",15,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1587062081262,"18307","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1005",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",15,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1587062082007,"18307","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1006",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",15,1,"Train","NULL","PennController","17","_Trial_","End",1587062082008,"18307","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1007",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",16,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1008",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",16,1,"Train","NULL","PennController","18","_Trial_","Start",1587062085443,"18307","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1009",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",16,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1587062085447,"18307","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1010",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",16,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062086287,"18307","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1011",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",16,1,"Train","NULL","PennController","18","_Trial_","End",1587062086289,"18307","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,"","","","","","","","cb","2","none"
"1012",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","Start",1587062086291,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"1013",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","End",1587062096328,"NULL","","","","","","","",NA,"","","","","","","","cb","2","none"
"1014",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",29,0,"test","NULL","Babies don't know that watermellon are insects","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1015",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1587062098706,"18307","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,"0","novice","watermellon","fruits","insects","B","NULL","cb","2","none"
"1016",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587062102845,"18307","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,"0","novice","watermellon","fruits","insects","B","NULL","cb","2","none"
"1017",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1587062102846,"18307","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,"0","novice","watermellon","fruits","insects","B","NULL","cb","2","none"
"1018",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",18,0,"test","NULL","Zoologists know that tunas are fishes","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1019",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",18,1,"test","NULL","PennController","19","_Trial_","Start",1587062104866,"18307","CB","1","Matching","Zoologists know that","Token","Category","T4",0,"1","expert","tunas","fishes","birds","B","NULL","cb","2","none"
"1020",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",18,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587062105845,"18307","CB","1","Matching","Zoologists know that","Token","Category","T4",0,"1","expert","tunas","fishes","birds","B","NULL","cb","2","none"
"1021",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",18,1,"test","NULL","PennController","19","_Trial_","End",1587062105846,"18307","CB","1","Matching","Zoologists know that","Token","Category","T4",0,"1","expert","tunas","fishes","birds","B","NULL","cb","2","none"
"1022",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",20,0,"test","NULL","Zoologists know that trouts are birds","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1023",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",20,1,"test","NULL","PennController","21","_Trial_","Start",1587062107868,"18307","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,"0","expert","trouts","fishes","birds","B","NULL","cb","2","none"
"1024",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",20,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062108519,"18307","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,"0","expert","trouts","fishes","birds","B","NULL","cb","2","none"
"1025",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",20,1,"test","NULL","PennController","21","_Trial_","End",1587062108520,"18307","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,"0","expert","trouts","fishes","birds","B","NULL","cb","2","none"
"1026",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",24,0,"test","NULL","Zoologists don't know that tortoises are mammals","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1027",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",24,1,"test","NULL","PennController","25","_Trial_","Start",1587062110894,"18307","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,"0","expert","tortoises","reptiles","mammals","B","NULL","cb","2","none"
"1028",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",24,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062114191,"18307","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,"0","expert","tortoises","reptiles","mammals","B","NULL","cb","2","none"
"1029",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",24,1,"test","NULL","PennController","25","_Trial_","End",1587062114192,"18307","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,"0","expert","tortoises","reptiles","mammals","B","NULL","cb","2","none"
"1030",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",28,0,"test","NULL","Babies don't know that parrots are reptiles","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1031",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",28,1,"test","NULL","PennController","29","_Trial_","Start",1587062116566,"18307","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,"0","novice","parrots","birds","reptiles","B","NULL","cb","2","none"
"1032",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",28,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1587062119762,"18307","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,"0","novice","parrots","birds","reptiles","B","NULL","cb","2","none"
"1033",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",28,1,"test","NULL","PennController","29","_Trial_","End",1587062119763,"18307","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,"0","novice","parrots","birds","reptiles","B","NULL","cb","2","none"
"1034",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",32,0,"test","NULL","Babies say that vultures are reptiles","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1035",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1587062121782,"18307","CB","8","Mismatching","Babies say that","Token","Category","T8",0,"0","novice","vultures","birds","reptiles","B","NULL","cb","2","none"
"1036",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1587062124352,"18307","CB","8","Mismatching","Babies say that","Token","Category","T8",0,"0","novice","vultures","birds","reptiles","B","NULL","cb","2","none"
"1037",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1587062124353,"18307","CB","8","Mismatching","Babies say that","Token","Category","T8",0,"0","novice","vultures","birds","reptiles","B","NULL","cb","2","none"
"1038",1587062208,"49c3755f6b699168107da2d3d84c6655","DashedSentence",23,0,"test","NULL","Zoologists don't know that ticks are insects","","","",NA,"","","","","","","","",NA,"","","","","","","","cb","2","none"
"1039",1587062208,"49c3755f6b699168107da2d3d84c6655","PennController",23,1,"test","NULL","PennController","24","_Trial_","Start",1587062126730,"18307","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,"1","expert","ticks","insects","fishes","B","NULL","cb","2","none"
