"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","Quantifier","Matrix","WhichCategory","Subject","Predicate","SentType","Verb","Embedded","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"1875",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",18,1,"test","NULL","PennController","19","_Trial_","End",1589647458029,"AFDC9A6Z60W2Z","BN","1","some","","Matching","Token","Category","T1","none",0,"herring","fishes","birds","L","NULL","bn","1","MS"
"1876",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",42,0,"test","NULL"," all geckos are mamals","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1877",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",42,1,"test","NULL","PennController","43","_Trial_","Start",1589647459697,"AFDC9A6Z60W2Z","BN","13","all","","Mismatching","Token","Category","T6","none",0,"geckos","reptiles","mamals","L","NULL","bn","1","MS"
"1878",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",42,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647460676,"AFDC9A6Z60W2Z","BN","13","all","","Mismatching","Token","Category","T6","none",0,"geckos","reptiles","mamals","L","NULL","bn","1","MS"
"1879",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",42,1,"test","NULL","PennController","43","_Trial_","End",1589647460677,"AFDC9A6Z60W2Z","BN","13","all","","Mismatching","Token","Category","T6","none",0,"geckos","reptiles","mamals","L","NULL","bn","1","MS"
"1880",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",44,0,"test","NULL","Zoologists know that all anchovies are birds","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1881",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",44,1,"test","NULL","PennController","45","_Trial_","Start",1589647463042,"AFDC9A6Z60W2Z","BN","14","all","Zoologists know that","Mismatching","Token","Category","T6","know",1,"anchovies","fishes","birds","L","NULL","bn","1","MS"
"1882",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",44,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647463317,"AFDC9A6Z60W2Z","BN","14","all","Zoologists know that","Mismatching","Token","Category","T6","know",1,"anchovies","fishes","birds","L","NULL","bn","1","MS"
"1883",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",44,1,"test","NULL","PennController","45","_Trial_","End",1589647463318,"AFDC9A6Z60W2Z","BN","14","all","Zoologists know that","Mismatching","Token","Category","T6","know",1,"anchovies","fishes","birds","L","NULL","bn","1","MS"
"1884",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",30,0,"test","NULL"," some birds are doves","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1885",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",30,1,"test","NULL","PennController","31","_Trial_","Start",1589647464981,"AFDC9A6Z60W2Z","BN","7","some","","Matching","Category","Token","T2","none",0,"doves","birds","reptiles","L","NULL","bn","1","MS"
"1886",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",30,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589647465692,"AFDC9A6Z60W2Z","BN","7","some","","Matching","Category","Token","T2","none",0,"doves","birds","reptiles","L","NULL","bn","1","MS"
"1887",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",30,1,"test","NULL","PennController","31","_Trial_","End",1589647465692,"AFDC9A6Z60W2Z","BN","7","some","","Matching","Category","Token","T2","none",0,"doves","birds","reptiles","L","NULL","bn","1","MS"
"1888",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",40,0,"test","NULL","Zoologists say that all lizards are reptiles","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1889",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",40,1,"test","NULL","PennController","41","_Trial_","Start",1589647468060,"AFDC9A6Z60W2Z","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"lizards","reptiles","mamals","L","NULL","bn","1","MS"
"1890",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",40,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589647468404,"AFDC9A6Z60W2Z","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"lizards","reptiles","mamals","L","NULL","bn","1","MS"
"1891",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",40,1,"test","NULL","PennController","41","_Trial_","End",1589647468405,"AFDC9A6Z60W2Z","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"lizards","reptiles","mamals","L","NULL","bn","1","MS"
"1892",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",29,0,"test","NULL","Zoologists say that some pears are insects","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1893",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1589647470777,"AFDC9A6Z60W2Z","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"pears","fruit","insects","L","NULL","bn","1","MS"
"1894",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647471108,"AFDC9A6Z60W2Z","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"pears","fruit","insects","L","NULL","bn","1","MS"
"1895",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1589647471109,"AFDC9A6Z60W2Z","BN","6","some","Zoologists say that","Mismatching","Token","Category","T3","say",1,"pears","fruit","insects","L","NULL","bn","1","MS"
"1896",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",43,0,"test","NULL"," all sheep are fruit","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1897",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",43,1,"test","NULL","PennController","44","_Trial_","Start",1589647472774,"AFDC9A6Z60W2Z","BN","13","all","","Mismatching","Token","Category","T6","none",0,"sheep","mammals","fruit","L","NULL","bn","1","MS"
"1898",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",43,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647473044,"AFDC9A6Z60W2Z","BN","13","all","","Mismatching","Token","Category","T6","none",0,"sheep","mammals","fruit","L","NULL","bn","1","MS"
"1899",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",43,1,"test","NULL","PennController","44","_Trial_","End",1589647473045,"AFDC9A6Z60W2Z","BN","13","all","","Mismatching","Token","Category","T6","none",0,"sheep","mammals","fruit","L","NULL","bn","1","MS"
"1900",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",37,0,"test","NULL"," all dogs are mammals","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1901",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",37,1,"test","NULL","PennController","38","_Trial_","Start",1589647474712,"AFDC9A6Z60W2Z","BN","10","all","","Matching","Token","Category","T4","none",0,"dogs","mammals","fruit","L","NULL","bn","1","MS"
"1902",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",37,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589647475046,"AFDC9A6Z60W2Z","BN","10","all","","Matching","Token","Category","T4","none",0,"dogs","mammals","fruit","L","NULL","bn","1","MS"
"1903",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",37,1,"test","NULL","PennController","38","_Trial_","End",1589647475047,"AFDC9A6Z60W2Z","BN","10","all","","Matching","Token","Category","T4","none",0,"dogs","mammals","fruit","L","NULL","bn","1","MS"
"1904",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",50,0,"test","NULL","Zoologists know that all fishes are piranhas","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1905",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",50,1,"test","NULL","PennController","51","_Trial_","Start",1589647477418,"AFDC9A6Z60W2Z","BN","17","all","Zoologists know that","Matching","Category","Token","T5","know",1,"piranhas","fishes","birds","L","NULL","bn","1","MS"
"1906",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",50,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647477796,"AFDC9A6Z60W2Z","BN","17","all","Zoologists know that","Matching","Category","Token","T5","know",1,"piranhas","fishes","birds","L","NULL","bn","1","MS"
"1907",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",50,1,"test","NULL","PennController","51","_Trial_","End",1589647477797,"AFDC9A6Z60W2Z","BN","17","all","Zoologists know that","Matching","Category","Token","T5","know",1,"piranhas","fishes","birds","L","NULL","bn","1","MS"
"1908",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",25,0,"test","NULL"," some apples are insects","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1909",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",25,1,"test","NULL","PennController","26","_Trial_","Start",1589647479461,"AFDC9A6Z60W2Z","BN","4","some","","Mismatching","Token","Category","T3","none",0,"apples","fruit","insects","L","NULL","bn","1","MS"
"1910",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",25,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647479812,"AFDC9A6Z60W2Z","BN","4","some","","Mismatching","Token","Category","T3","none",0,"apples","fruit","insects","L","NULL","bn","1","MS"
"1911",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",25,1,"test","NULL","PennController","26","_Trial_","End",1589647479813,"AFDC9A6Z60W2Z","BN","4","some","","Mismatching","Token","Category","T3","none",0,"apples","fruit","insects","L","NULL","bn","1","MS"
"1912",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",21,0,"test","NULL","Zoologists know that some strawberries are fruit","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1913",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",21,1,"test","NULL","PennController","22","_Trial_","Start",1589647482181,"AFDC9A6Z60W2Z","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"strawberries","fruit","insects","L","NULL","bn","1","MS"
"1914",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",21,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647482460,"AFDC9A6Z60W2Z","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"strawberries","fruit","insects","L","NULL","bn","1","MS"
"1915",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",21,1,"test","NULL","PennController","22","_Trial_","End",1589647482461,"AFDC9A6Z60W2Z","BN","2","some","Zoologists know that","Matching","Token","Category","T1","know",1,"strawberries","fruit","insects","L","NULL","bn","1","MS"
"1916",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",47,0,"test","NULL","Zoologists say that all cockroaches are fishes","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1917",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",47,1,"test","NULL","PennController","48","_Trial_","Start",1589647484830,"AFDC9A6Z60W2Z","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"cockroaches","insects","fishes","L","NULL","bn","1","MS"
"1918",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",47,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647485310,"AFDC9A6Z60W2Z","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"cockroaches","insects","fishes","L","NULL","bn","1","MS"
"1919",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",47,1,"test","NULL","PennController","48","_Trial_","End",1589647485310,"AFDC9A6Z60W2Z","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"cockroaches","insects","fishes","L","NULL","bn","1","MS"
"1920",1589647504,"2889b8f71a6fccfe0362711385c89da5","DashedSentence",27,0,"test","NULL","Zoologists know that some peaches are insects","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1921",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",27,1,"test","NULL","PennController","28","_Trial_","Start",1589647487675,"AFDC9A6Z60W2Z","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"peaches","fruit","insects","L","NULL","bn","1","MS"
"1922",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",27,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647488044,"AFDC9A6Z60W2Z","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"peaches","fruit","insects","L","NULL","bn","1","MS"
"1923",1589647504,"2889b8f71a6fccfe0362711385c89da5","PennController",27,1,"test","NULL","PennController","28","_Trial_","End",1589647488045,"AFDC9A6Z60W2Z","BN","5","some","Zoologists know that","Mismatching","Token","Category","T3","know",1,"peaches","fruit","insects","L","NULL","bn","1","MS"
"1924",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1589647454415,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1925",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1589647457611,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1926",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1589647457615,"A1SIUJEL2LS8UO","NULL","","","","","","","","",NA,"","","","","","bn","1","MS"
"1927",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",1,0,"consent","NULL","TextInput","ID","Final","A1SIUJEL2LS8UO",1589647465167,"A1SIUJEL2LS8UO","NULL","","","","","","","","",NA,"","","","","","bn","1","MS"
"1928",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",1,0,"consent","NULL","TextInput","ID","First","",1589647463625,"A1SIUJEL2LS8UO","Control","","","","","","","","",NA,"","","","","","bn","1","MS"
"1929",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1589647465167,"A1SIUJEL2LS8UO","NULL","","","","","","","","",NA,"","","","","","bn","1","MS"
"1930",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1589647465169,"English","","Desktop","NULL","","","","","","",NA,"","","","","","bn","1","MS"
"1931",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final","English",1589647474843,"English","","Desktop","NULL","","","","","","",NA,"","","","","","bn","1","MS"
"1932",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1589647467210,"English","","Desktop","Shift","","","","","","",NA,"","","","","","bn","1","MS"
"1933",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",2,0,"demo","NULL","TextInput","Device","Final","Desktop",1589647474843,"English","","Desktop","NULL","","","","","","",NA,"","","","","","bn","1","MS"
"1934",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",2,0,"demo","NULL","TextInput","Device","First","",1589647472376,"English","","Desktop","Shift","","","","","","",NA,"","","","","","bn","1","MS"
"1935",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",2,0,"demo","NULL","PennController","2","_Trial_","End",1589647474843,"English","","Desktop","NULL","","","","","","",NA,"","","","","","bn","1","MS"
"1936",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","Start",1589647474844,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1937",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","End",1589647478653,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1938",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1589647478654,"A1SIUJEL2LS8UO","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1939",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",4,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1589647481793,"A1SIUJEL2LS8UO","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1940",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","End",1589647481799,"A1SIUJEL2LS8UO","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1941",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","Start",1589647481805,"A1SIUJEL2LS8UO","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1942",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",5,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647483003,"A1SIUJEL2LS8UO","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1943",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","End",1589647483005,"A1SIUJEL2LS8UO","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1944",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","Start",1589647483010,"A1SIUJEL2LS8UO","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1945",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",6,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647488401,"A1SIUJEL2LS8UO","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1946",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","End",1589647488404,"A1SIUJEL2LS8UO","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1947",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","Start",1589647488417,"A1SIUJEL2LS8UO","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1948",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1589647490188,"A1SIUJEL2LS8UO","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1949",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","End",1589647490191,"A1SIUJEL2LS8UO","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1950",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","Start",1589647490195,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1951",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","End",1589647492880,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1952",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","DashedSentence",9,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1953",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1589647494908,"A1SIUJEL2LS8UO","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1954",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589647494915,"A1SIUJEL2LS8UO","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1955",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589647497546,"A1SIUJEL2LS8UO","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1956",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1589647497547,"A1SIUJEL2LS8UO","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1957",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","DashedSentence",10,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1958",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",10,1,"Train","NULL","PennController","12","_Trial_","Start",1589647498864,"A1SIUJEL2LS8UO","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1959",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",10,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589647498872,"A1SIUJEL2LS8UO","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1960",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",10,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647499439,"A1SIUJEL2LS8UO","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1961",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",10,1,"Train","NULL","PennController","12","_Trial_","End",1589647499440,"A1SIUJEL2LS8UO","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1962",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","DashedSentence",11,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1963",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",11,1,"Train","NULL","PennController","13","_Trial_","Start",1589647500406,"A1SIUJEL2LS8UO","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1964",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",11,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589647500427,"A1SIUJEL2LS8UO","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1965",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",11,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589647501170,"A1SIUJEL2LS8UO","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1966",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",11,1,"Train","NULL","PennController","13","_Trial_","End",1589647501172,"A1SIUJEL2LS8UO","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1967",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","DashedSentence",12,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MS"
"1968",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",12,1,"Train","NULL","PennController","14","_Trial_","Start",1589647503557,"A1SIUJEL2LS8UO","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1969",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",12,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589647503559,"A1SIUJEL2LS8UO","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1970",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",12,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589647503907,"A1SIUJEL2LS8UO","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
"1971",1589647635,"0b06a2eb8028fe3b52c888ddf5eb0a30","PennController",12,1,"Train","NULL","PennController","14","_Trial_","End",1589647503909,"A1SIUJEL2LS8UO","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MS"
