"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"2598",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",13,1,"Train","NULL","PennController","15","_Trial_","End",1589219334119,"A30VAYXB85107X","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2599",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",14,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2600",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",14,1,"Train","NULL","PennController","16","_Trial_","Start",1589219336496,"A30VAYXB85107X","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2601",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",14,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589219336505,"A30VAYXB85107X","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2602",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",14,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219336926,"A30VAYXB85107X","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2603",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",14,1,"Train","NULL","PennController","16","_Trial_","End",1589219336926,"A30VAYXB85107X","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2604",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",15,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2605",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",15,1,"Train","NULL","PennController","17","_Trial_","Start",1589219339648,"A30VAYXB85107X","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2606",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",15,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589219339649,"A30VAYXB85107X","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2607",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",15,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589219339831,"A30VAYXB85107X","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2608",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",15,1,"Train","NULL","PennController","17","_Trial_","End",1589219339833,"A30VAYXB85107X","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2609",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",16,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2610",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",16,1,"Train","NULL","PennController","18","_Trial_","Start",1589219343266,"A30VAYXB85107X","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2611",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",16,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589219343275,"A30VAYXB85107X","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2612",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",16,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219343654,"A30VAYXB85107X","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2613",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",16,1,"Train","NULL","PennController","18","_Trial_","End",1589219343655,"A30VAYXB85107X","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","",NA,NA,"","","","","","","cb","2","MA"
"2614",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","Start",1589219343658,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2615",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","End",1589219351694,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2616",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",27,0,"test","NULL","Babies don't know that cows are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2617",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",27,1,"test","NULL","PennController","28","_Trial_","Start",1589219354063,"A30VAYXB85107X","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","cows","mammals","fruit","H","NULL","cb","2","MA"
"2618",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",27,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219354887,"A30VAYXB85107X","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","cows","mammals","fruit","H","NULL","cb","2","MA"
"2619",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",27,1,"test","NULL","PennController","28","_Trial_","End",1589219354888,"A30VAYXB85107X","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","cows","mammals","fruit","H","NULL","cb","2","MA"
"2620",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",30,0,"test","NULL","Zoologists don't say that tortoises are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2621",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",30,1,"test","NULL","PennController","31","_Trial_","Start",1589219357258,"A30VAYXB85107X","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","tortoises","reptiles","mammals","H","NULL","cb","2","MA"
"2622",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",30,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219358678,"A30VAYXB85107X","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","tortoises","reptiles","mammals","H","NULL","cb","2","MA"
"2623",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",30,1,"test","NULL","PennController","31","_Trial_","End",1589219358679,"A30VAYXB85107X","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","tortoises","reptiles","mammals","H","NULL","cb","2","MA"
"2624",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",24,0,"test","NULL","Zoologists don't know that tunas are birds","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2625",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",24,1,"test","NULL","PennController","25","_Trial_","Start",1589219361052,"A30VAYXB85107X","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","tunas","fishes","birds","H","NULL","cb","2","MA"
"2626",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",24,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219362576,"A30VAYXB85107X","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","tunas","fishes","birds","H","NULL","cb","2","MA"
"2627",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",24,1,"test","NULL","PennController","25","_Trial_","End",1589219362577,"A30VAYXB85107X","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","tunas","fishes","birds","H","NULL","cb","2","MA"
"2628",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",22,0,"test","NULL","Zoologists don't know that salmon are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2629",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",22,1,"test","NULL","PennController","23","_Trial_","Start",1589219364955,"A30VAYXB85107X","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","salmon","fishes","birds","H","NULL","cb","2","MA"
"2630",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",22,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219365590,"A30VAYXB85107X","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","salmon","fishes","birds","H","NULL","cb","2","MA"
"2631",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",22,1,"test","NULL","PennController","23","_Trial_","End",1589219365590,"A30VAYXB85107X","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","salmon","fishes","birds","H","NULL","cb","2","MA"
"2632",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",35,0,"test","NULL","Babies say that watermellon are fruits","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2633",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",35,1,"test","NULL","PennController","36","_Trial_","Start",1589219367607,"A30VAYXB85107X","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","watermellon","fruits","insects","H","NULL","cb","2","MA"
"2634",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",35,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219368502,"A30VAYXB85107X","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","watermellon","fruits","insects","H","NULL","cb","2","MA"
"2635",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",35,1,"test","NULL","PennController","36","_Trial_","End",1589219368503,"A30VAYXB85107X","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","watermellon","fruits","insects","H","NULL","cb","2","MA"
"2636",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",21,0,"test","NULL","Zoologists know that oranges are insects","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2637",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",21,1,"test","NULL","PennController","22","_Trial_","Start",1589219370523,"A30VAYXB85107X","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","oranges","fruits","insects","H","NULL","cb","2","MA"
"2638",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",21,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219371070,"A30VAYXB85107X","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","oranges","fruits","insects","H","NULL","cb","2","MA"
"2639",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",21,1,"test","NULL","PennController","22","_Trial_","End",1589219371070,"A30VAYXB85107X","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","oranges","fruits","insects","H","NULL","cb","2","MA"
"2640",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",19,0,"test","NULL","Zoologists know that kiwis are fruits","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2641",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",19,1,"test","NULL","PennController","20","_Trial_","Start",1589219373085,"A30VAYXB85107X","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","kiwis","fruits","insects","H","NULL","cb","2","MA"
"2642",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",19,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219373695,"A30VAYXB85107X","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","kiwis","fruits","insects","H","NULL","cb","2","MA"
"2643",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",19,1,"test","NULL","PennController","20","_Trial_","End",1589219373697,"A30VAYXB85107X","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","kiwis","fruits","insects","H","NULL","cb","2","MA"
"2644",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",23,0,"test","NULL","Zoologists don't know that bears are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2645",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",23,1,"test","NULL","PennController","24","_Trial_","Start",1589219376067,"A30VAYXB85107X","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","bears","mammals","fruit","H","NULL","cb","2","MA"
"2646",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",23,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219376686,"A30VAYXB85107X","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","bears","mammals","fruit","H","NULL","cb","2","MA"
"2647",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",23,1,"test","NULL","PennController","24","_Trial_","End",1589219376687,"A30VAYXB85107X","CB","3","Matching","Zoologists don't know that","Token","Category","T3",1,1,"expert","bears","mammals","fruit","H","NULL","cb","2","MA"
"2648",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",26,0,"test","NULL","Babies don't know that trouts are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2649",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",26,1,"test","NULL","PennController","27","_Trial_","Start",1589219379060,"A30VAYXB85107X","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","trouts","fishes","birds","H","NULL","cb","2","MA"
"2650",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",26,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219379575,"A30VAYXB85107X","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","trouts","fishes","birds","H","NULL","cb","2","MA"
"2651",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",26,1,"test","NULL","PennController","27","_Trial_","End",1589219379577,"A30VAYXB85107X","CB","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","trouts","fishes","birds","H","NULL","cb","2","MA"
"2652",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",33,0,"test","NULL","Babies say that bees are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2653",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",33,1,"test","NULL","PennController","34","_Trial_","Start",1589219381600,"A30VAYXB85107X","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","bees","insects","fishes","H","NULL","cb","2","MA"
"2654",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",33,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219381966,"A30VAYXB85107X","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","bees","insects","fishes","H","NULL","cb","2","MA"
"2655",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",33,1,"test","NULL","PennController","34","_Trial_","End",1589219381966,"A30VAYXB85107X","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","bees","insects","fishes","H","NULL","cb","2","MA"
"2656",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",31,0,"test","NULL","Zoologists don't say that beetles are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2657",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",31,1,"test","NULL","PennController","32","_Trial_","Start",1589219384338,"A30VAYXB85107X","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","beetles","insects","fishes","H","NULL","cb","2","MA"
"2658",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",31,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219385655,"A30VAYXB85107X","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","beetles","insects","fishes","H","NULL","cb","2","MA"
"2659",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",31,1,"test","NULL","PennController","32","_Trial_","End",1589219385656,"A30VAYXB85107X","CB","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","beetles","insects","fishes","H","NULL","cb","2","MA"
"2660",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",34,0,"test","NULL","Babies say that parrots are birds","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2661",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",34,1,"test","NULL","PennController","35","_Trial_","Start",1589219387677,"A30VAYXB85107X","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","parrots","birds","reptiles","H","NULL","cb","2","MA"
"2662",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",34,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219388758,"A30VAYXB85107X","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","parrots","birds","reptiles","H","NULL","cb","2","MA"
"2663",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",34,1,"test","NULL","PennController","35","_Trial_","End",1589219388758,"A30VAYXB85107X","CB","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","parrots","birds","reptiles","H","NULL","cb","2","MA"
"2664",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",25,0,"test","NULL","Zoologists don't know that monkeys are fruit","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2665",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",25,1,"test","NULL","PennController","26","_Trial_","Start",1589219391128,"A30VAYXB85107X","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","monkeys","mammals","fruit","H","NULL","cb","2","MA"
"2666",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",25,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219391487,"A30VAYXB85107X","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","monkeys","mammals","fruit","H","NULL","cb","2","MA"
"2667",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",25,1,"test","NULL","PennController","26","_Trial_","End",1589219391489,"A30VAYXB85107X","CB","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","monkeys","mammals","fruit","H","NULL","cb","2","MA"
"2668",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",18,0,"test","NULL","Zoologists know that pigeons are birds","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2669",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",18,1,"test","NULL","PennController","19","_Trial_","Start",1589219393510,"A30VAYXB85107X","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","pigeons","birds","reptiles","H","NULL","cb","2","MA"
"2670",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",18,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219394023,"A30VAYXB85107X","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","pigeons","birds","reptiles","H","NULL","cb","2","MA"
"2671",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",18,1,"test","NULL","PennController","19","_Trial_","End",1589219394025,"A30VAYXB85107X","CB","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","pigeons","birds","reptiles","H","NULL","cb","2","MA"
"2672",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",32,0,"test","NULL","Babies say that pythons are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2673",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1589219396047,"A30VAYXB85107X","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","pythons","reptiles","mammals","H","NULL","cb","2","MA"
"2674",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219396920,"A30VAYXB85107X","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","pythons","reptiles","mammals","H","NULL","cb","2","MA"
"2675",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1589219396922,"A30VAYXB85107X","CB","8","Mismatching","Babies say that","Token","Category","T8",0,0,"novice","pythons","reptiles","mammals","H","NULL","cb","2","MA"
"2676",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",29,0,"test","NULL","Babies don't know that ticks are fishes","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2677",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1589219399303,"A30VAYXB85107X","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","ticks","insects","fishes","H","NULL","cb","2","MA"
"2678",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219401655,"A30VAYXB85107X","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","ticks","insects","fishes","H","NULL","cb","2","MA"
"2679",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",29,1,"test","NULL","PennController","30","_Trial_","End",1589219401656,"A30VAYXB85107X","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","ticks","insects","fishes","H","NULL","cb","2","MA"
"2680",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",28,0,"test","NULL","Babies don't know that cobras are mammals","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2681",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",28,1,"test","NULL","PennController","29","_Trial_","Start",1589219404026,"A30VAYXB85107X","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cobras","reptiles","mammals","H","NULL","cb","2","MA"
"2682",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",28,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589219406246,"A30VAYXB85107X","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cobras","reptiles","mammals","H","NULL","cb","2","MA"
"2683",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",28,1,"test","NULL","PennController","29","_Trial_","End",1589219406246,"A30VAYXB85107X","CB","6","Mismatching","Babies don't know that","Token","Category","T5",1,0,"novice","cobras","reptiles","mammals","H","NULL","cb","2","MA"
"2684",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","DashedSentence",20,0,"test","NULL","Zoologists know that vultures are reptiles","","","",NA,"","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2685",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",20,1,"test","NULL","PennController","21","_Trial_","Start",1589219408267,"A30VAYXB85107X","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","vultures","birds","reptiles","H","NULL","cb","2","MA"
"2686",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",20,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589219409216,"A30VAYXB85107X","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","vultures","birds","reptiles","H","NULL","cb","2","MA"
"2687",1589219426,"ae41a5a8fab12b286a6d69b0de46bbe5","PennController",20,1,"test","NULL","PennController","21","_Trial_","End",1589219409217,"A30VAYXB85107X","CB","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","vultures","birds","reptiles","H","NULL","cb","2","MA"
"2688",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1589220015983,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2689",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1589220017323,"NULL","","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2690",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1589220017324,"A1L3937MY09J3I","NULL","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2691",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",1,0,"consent","NULL","TextInput","ID","Final","A1L3937MY09J3I",1589220021977,"A1L3937MY09J3I","NULL","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2692",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1589220021977,"A1L3937MY09J3I","NULL","","","","","","",NA,NA,"","","","","","","cb","2","MA"
"2693",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1589220021978,"English","no","computer","NULL","","","","",NA,NA,"","","","","","","cb","2","MA"
"2694",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final","English",1589220037695,"English","no","computer","NULL","","","","",NA,NA,"","","","","","","cb","2","MA"
"2695",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1589220024239,"English","no","computer","Shift","","","","",NA,NA,"","","","","","","cb","2","MA"
"2696",1589220142,"198710d463e5dd162c2f2af27e269aa7","PennController",2,0,"demo","NULL","TextInput","Device","Final","computer",1589220037695,"English","no","computer","NULL","","","","",NA,NA,"","","","","","","cb","2","MA"
