"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","Study","SentNumber","Quantifier","Matrix","WhichCategory","Subject","Predicate","SentType","Verb","Embedded","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal"
"3603",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",18,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286633183,"AD0NVUGLDYDYN","BN","1","some","","Matching","Token","Category","T1","none",0,"piranhas","fishes","birds","J","NULL","bn","1","MA"
"3604",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",18,1,"test","NULL","PennController","19","_Trial_","End",1589286633184,"AD0NVUGLDYDYN","BN","1","some","","Matching","Token","Category","T1","none",0,"piranhas","fishes","birds","J","NULL","bn","1","MA"
"3605",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","DashedSentence",48,0,"test","NULL"," all fishes are anchovies","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3606",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",48,1,"test","NULL","PennController","49","_Trial_","Start",1589286634852,"AD0NVUGLDYDYN","BN","16","all","","Matching","Category","Token","T5","none",0,"anchovies","fishes","birds","J","NULL","bn","1","MA"
"3607",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",48,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286635751,"AD0NVUGLDYDYN","BN","16","all","","Matching","Category","Token","T5","none",0,"anchovies","fishes","birds","J","NULL","bn","1","MA"
"3608",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",48,1,"test","NULL","PennController","49","_Trial_","End",1589286635751,"AD0NVUGLDYDYN","BN","16","all","","Matching","Category","Token","T5","none",0,"anchovies","fishes","birds","J","NULL","bn","1","MA"
"3609",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","DashedSentence",31,0,"test","NULL"," some fruit are peaches","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3610",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",31,1,"test","NULL","PennController","32","_Trial_","Start",1589286637417,"AD0NVUGLDYDYN","BN","7","some","","Matching","Category","Token","T2","none",0,"peaches","fruit","insects","J","NULL","bn","1","MA"
"3611",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",31,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589286637975,"AD0NVUGLDYDYN","BN","7","some","","Matching","Category","Token","T2","none",0,"peaches","fruit","insects","J","NULL","bn","1","MA"
"3612",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",31,1,"test","NULL","PennController","32","_Trial_","End",1589286637976,"AD0NVUGLDYDYN","BN","7","some","","Matching","Category","Token","T2","none",0,"peaches","fruit","insects","J","NULL","bn","1","MA"
"3613",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","DashedSentence",40,0,"test","NULL","Zoologists say that all chameleons are reptiles","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3614",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",40,1,"test","NULL","PennController","41","_Trial_","Start",1589286640348,"AD0NVUGLDYDYN","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"chameleons","reptiles","mamals","J","NULL","bn","1","MA"
"3615",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",40,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589286642735,"AD0NVUGLDYDYN","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"chameleons","reptiles","mamals","J","NULL","bn","1","MA"
"3616",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",40,1,"test","NULL","PennController","41","_Trial_","End",1589286642736,"AD0NVUGLDYDYN","BN","12","all","Zoologists say that","Matching","Token","Category","T4","say",1,"chameleons","reptiles","mamals","J","NULL","bn","1","MA"
"3617",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","DashedSentence",35,0,"test","NULL","Zoologists say that some fruit are plums","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3618",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",35,1,"test","NULL","PennController","36","_Trial_","Start",1589286645106,"AD0NVUGLDYDYN","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"plums","fruit","insects","J","NULL","bn","1","MA"
"3619",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",35,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589286645929,"AD0NVUGLDYDYN","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"plums","fruit","insects","J","NULL","bn","1","MA"
"3620",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",35,1,"test","NULL","PennController","36","_Trial_","End",1589286645930,"AD0NVUGLDYDYN","BN","9","some","Zoologists say that","Matching","Category","Token","T2","say",1,"plums","fruit","insects","J","NULL","bn","1","MA"
"3621",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","DashedSentence",42,0,"test","NULL"," all iguanas are mamals","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3622",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",42,1,"test","NULL","PennController","43","_Trial_","Start",1589286647594,"AD0NVUGLDYDYN","BN","13","all","","Mismatching","Token","Category","T6","none",0,"iguanas","reptiles","mamals","J","NULL","bn","1","MA"
"3623",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",42,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286648553,"AD0NVUGLDYDYN","BN","13","all","","Mismatching","Token","Category","T6","none",0,"iguanas","reptiles","mamals","J","NULL","bn","1","MA"
"3624",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",42,1,"test","NULL","PennController","43","_Trial_","End",1589286648554,"AD0NVUGLDYDYN","BN","13","all","","Mismatching","Token","Category","T6","none",0,"iguanas","reptiles","mamals","J","NULL","bn","1","MA"
"3625",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","DashedSentence",47,0,"test","NULL","Zoologists say that all sheep are fruit","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3626",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",47,1,"test","NULL","PennController","48","_Trial_","Start",1589286650925,"AD0NVUGLDYDYN","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"sheep","mammals","fruit","J","NULL","bn","1","MA"
"3627",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",47,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286651335,"AD0NVUGLDYDYN","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"sheep","mammals","fruit","J","NULL","bn","1","MA"
"3628",1589286665,"2a2879d9c4ba0cd8557b934dbf1061cd","PennController",47,1,"test","NULL","PennController","48","_Trial_","End",1589286651336,"AD0NVUGLDYDYN","BN","15","all","Zoologists say that","Mismatching","Token","Category","T6","say",1,"sheep","mammals","fruit","J","NULL","bn","1","MA"
"3629",1589286692,"93297386a97a77401f290493005c6718","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1589284998693,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3630",1589286692,"93297386a97a77401f290493005c6718","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1589285076510,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3631",1589286692,"93297386a97a77401f290493005c6718","PennController",1,0,"consent","NULL","PennController","1","_Trial_","Start",1589285076521,"A3E9A9O3CLMEW","NULL","","","","","","","","",NA,"","","","","","bn","1","MA"
"3632",1589286692,"93297386a97a77401f290493005c6718","PennController",1,0,"consent","NULL","TextInput","ID","Final","A3E9A9O3CLMEW",1589285084679,"A3E9A9O3CLMEW","NULL","","","","","","","","",NA,"","","","","","bn","1","MA"
"3633",1589286692,"93297386a97a77401f290493005c6718","PennController",1,0,"consent","NULL","PennController","1","_Trial_","End",1589285084680,"A3E9A9O3CLMEW","NULL","","","","","","","","",NA,"","","","","","bn","1","MA"
"3634",1589286692,"93297386a97a77401f290493005c6718","PennController",2,0,"demo","NULL","PennController","2","_Trial_","Start",1589285084683,"English","No","Laptop PC ","NULL","","","","","","",NA,"","","","","","bn","1","MA"
"3635",1589286692,"93297386a97a77401f290493005c6718","PennController",2,0,"demo","NULL","TextInput","NativeLang","First","",1589285086725,"English","No","Laptop PC ","Shift","","","","","","",NA,"","","","","","bn","1","MA"
"3636",1589286692,"93297386a97a77401f290493005c6718","PennController",2,0,"demo","NULL","TextInput","Device","First","",1589285089247,"English","No","Laptop PC ","Shift","","","","","","",NA,"","","","","","bn","1","MA"
"3637",1589286692,"93297386a97a77401f290493005c6718","PennController",2,0,"demo","NULL","TextInput","NativeLang","Final","English",1589285092380,"English","No","Laptop PC ","NULL","","","","","","",NA,"","","","","","bn","1","MA"
"3638",1589286692,"93297386a97a77401f290493005c6718","PennController",2,0,"demo","NULL","TextInput","Device","Final","Laptop PC ",1589285092381,"English","No","Laptop PC ","NULL","","","","","","",NA,"","","","","","bn","1","MA"
"3639",1589286692,"93297386a97a77401f290493005c6718","PennController",2,0,"demo","NULL","PennController","2","_Trial_","End",1589285092382,"English","No","Laptop PC ","NULL","","","","","","",NA,"","","","","","bn","1","MA"
"3640",1589286692,"93297386a97a77401f290493005c6718","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","Start",1589285092384,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3641",1589286692,"93297386a97a77401f290493005c6718","PennController",3,0,"instructions","NULL","PennController","3","_Trial_","End",1589286513450,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3642",1589286692,"93297386a97a77401f290493005c6718","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","Start",1589286513456,"A3E9A9O3CLMEW","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3643",1589286692,"93297386a97a77401f290493005c6718","PennController",4,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286517951,"A3E9A9O3CLMEW","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3644",1589286692,"93297386a97a77401f290493005c6718","PennController",4,0,"Train_simple","NULL","PennController","7","_Trial_","End",1589286517954,"A3E9A9O3CLMEW","train_T","The earth is a planet in the Milky Way","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3645",1589286692,"93297386a97a77401f290493005c6718","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","Start",1589286517958,"A3E9A9O3CLMEW","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3646",1589286692,"93297386a97a77401f290493005c6718","PennController",5,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286519377,"A3E9A9O3CLMEW","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3647",1589286692,"93297386a97a77401f290493005c6718","PennController",5,0,"Train_simple","NULL","PennController","8","_Trial_","End",1589286519379,"A3E9A9O3CLMEW","train_F","Russia is a continent","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3648",1589286692,"93297386a97a77401f290493005c6718","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","Start",1589286519381,"A3E9A9O3CLMEW","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3649",1589286692,"93297386a97a77401f290493005c6718","PennController",6,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Agree",1589286521560,"A3E9A9O3CLMEW","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3650",1589286692,"93297386a97a77401f290493005c6718","PennController",6,0,"Train_simple","NULL","PennController","9","_Trial_","End",1589286521562,"A3E9A9O3CLMEW","train_think_T","Athletes think that soccer is a sport","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3651",1589286692,"93297386a97a77401f290493005c6718","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","Start",1589286521564,"A3E9A9O3CLMEW","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3652",1589286692,"93297386a97a77401f290493005c6718","PennController",7,0,"Train_simple","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286523330,"A3E9A9O3CLMEW","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3653",1589286692,"93297386a97a77401f290493005c6718","PennController",7,0,"Train_simple","NULL","PennController","10","_Trial_","End",1589286523334,"A3E9A9O3CLMEW","train_think_F","Librarians think that books are boring","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3654",1589286692,"93297386a97a77401f290493005c6718","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","Start",1589286523343,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3655",1589286692,"93297386a97a77401f290493005c6718","PennController",8,0,"instructions2","NULL","PennController","4","_Trial_","End",1589286527657,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3656",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",9,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3657",1589286692,"93297386a97a77401f290493005c6718","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1589286529770,"A3E9A9O3CLMEW","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3658",1589286692,"93297386a97a77401f290493005c6718","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589286529774,"A3E9A9O3CLMEW","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3659",1589286692,"93297386a97a77401f290493005c6718","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286530670,"A3E9A9O3CLMEW","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3660",1589286692,"93297386a97a77401f290493005c6718","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1589286530672,"A3E9A9O3CLMEW","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3661",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",10,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3662",1589286692,"93297386a97a77401f290493005c6718","PennController",10,1,"Train","NULL","PennController","12","_Trial_","Start",1589286532078,"A3E9A9O3CLMEW","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3663",1589286692,"93297386a97a77401f290493005c6718","PennController",10,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589286532082,"A3E9A9O3CLMEW","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3664",1589286692,"93297386a97a77401f290493005c6718","PennController",10,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286532525,"A3E9A9O3CLMEW","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3665",1589286692,"93297386a97a77401f290493005c6718","PennController",10,1,"Train","NULL","PennController","12","_Trial_","End",1589286532527,"A3E9A9O3CLMEW","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3666",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",11,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3667",1589286692,"93297386a97a77401f290493005c6718","PennController",11,1,"Train","NULL","PennController","13","_Trial_","Start",1589286533519,"A3E9A9O3CLMEW","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3668",1589286692,"93297386a97a77401f290493005c6718","PennController",11,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589286533531,"A3E9A9O3CLMEW","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3669",1589286692,"93297386a97a77401f290493005c6718","PennController",11,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286534162,"A3E9A9O3CLMEW","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3670",1589286692,"93297386a97a77401f290493005c6718","PennController",11,1,"Train","NULL","PennController","13","_Trial_","End",1589286534163,"A3E9A9O3CLMEW","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3671",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",12,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3672",1589286692,"93297386a97a77401f290493005c6718","PennController",12,1,"Train","NULL","PennController","14","_Trial_","Start",1589286536657,"A3E9A9O3CLMEW","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3673",1589286692,"93297386a97a77401f290493005c6718","PennController",12,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589286536666,"A3E9A9O3CLMEW","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3674",1589286692,"93297386a97a77401f290493005c6718","PennController",12,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286536971,"A3E9A9O3CLMEW","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3675",1589286692,"93297386a97a77401f290493005c6718","PennController",12,1,"Train","NULL","PennController","14","_Trial_","End",1589286536972,"A3E9A9O3CLMEW","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3676",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",13,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3677",1589286692,"93297386a97a77401f290493005c6718","PennController",13,1,"Train","NULL","PennController","15","_Trial_","Start",1589286540213,"A3E9A9O3CLMEW","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3678",1589286692,"93297386a97a77401f290493005c6718","PennController",13,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589286540221,"A3E9A9O3CLMEW","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3679",1589286692,"93297386a97a77401f290493005c6718","PennController",13,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589286541396,"A3E9A9O3CLMEW","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3680",1589286692,"93297386a97a77401f290493005c6718","PennController",13,1,"Train","NULL","PennController","15","_Trial_","End",1589286541397,"A3E9A9O3CLMEW","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3681",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",14,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3682",1589286692,"93297386a97a77401f290493005c6718","PennController",14,1,"Train","NULL","PennController","16","_Trial_","Start",1589286543908,"A3E9A9O3CLMEW","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3683",1589286692,"93297386a97a77401f290493005c6718","PennController",14,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589286543911,"A3E9A9O3CLMEW","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3684",1589286692,"93297386a97a77401f290493005c6718","PennController",14,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286544388,"A3E9A9O3CLMEW","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3685",1589286692,"93297386a97a77401f290493005c6718","PennController",14,1,"Train","NULL","PennController","16","_Trial_","End",1589286544391,"A3E9A9O3CLMEW","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3686",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",15,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3687",1589286692,"93297386a97a77401f290493005c6718","PennController",15,1,"Train","NULL","PennController","17","_Trial_","Start",1589286547280,"A3E9A9O3CLMEW","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3688",1589286692,"93297386a97a77401f290493005c6718","PennController",15,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589286547283,"A3E9A9O3CLMEW","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3689",1589286692,"93297386a97a77401f290493005c6718","PennController",15,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589286547581,"A3E9A9O3CLMEW","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3690",1589286692,"93297386a97a77401f290493005c6718","PennController",15,1,"Train","NULL","PennController","17","_Trial_","End",1589286547585,"A3E9A9O3CLMEW","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3691",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",16,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3692",1589286692,"93297386a97a77401f290493005c6718","PennController",16,1,"Train","NULL","PennController","18","_Trial_","Start",1589286551248,"A3E9A9O3CLMEW","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3693",1589286692,"93297386a97a77401f290493005c6718","PennController",16,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589286551250,"A3E9A9O3CLMEW","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3694",1589286692,"93297386a97a77401f290493005c6718","PennController",16,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589286552381,"A3E9A9O3CLMEW","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3695",1589286692,"93297386a97a77401f290493005c6718","PennController",16,1,"Train","NULL","PennController","18","_Trial_","End",1589286552382,"A3E9A9O3CLMEW","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","","","","",NA,"","","","","","bn","1","MA"
"3696",1589286692,"93297386a97a77401f290493005c6718","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","Start",1589286552385,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3697",1589286692,"93297386a97a77401f290493005c6718","PennController",17,0,"end_train","NULL","PennController","5","_Trial_","End",1589286554865,"NULL","","","","","","","","","",NA,"","","","","","bn","1","MA"
"3698",1589286692,"93297386a97a77401f290493005c6718","DashedSentence",48,0,"test","NULL"," all reptiles are alligators","","","",NA,"","","","","","","","","","",NA,"","","","","","bn","1","MA"
